seq,timestamp,action,path,name,oid,opcodes,record_count,plcn
787,2026-05-16T16:51:54.506Z,CREATE,/test/elvis_dir_record_449015,xbpt_india_delta_132534.bak,0x70f,INSERT_ROW INSERT_ROW SET_OBJECT,3,34187
788,,STREAM_UPD,/test/elvis_dir_record_449015,,0x70f,UPDATE_STREAM,1,34188
789,2026-05-16T16:51:54.516Z,CREATE,/test/elvis_dir_victor_783323,xbpt_beta_echo_315584.ini,0x717,INSERT_ROW INSERT_ROW SET_OBJECT,3,34189
790,,STREAM_UPD,/test/elvis_dir_victor_783323,,0x717,UPDATE_STREAM,1,34190
791,2026-05-16T16:51:54.563Z,CREATE,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_zulu_984398/elvis_dir_cache_558805,xbpt_log_backup_939898.json,0x70b,INSERT_ROW INSERT_ROW SET_OBJECT,3,34191
792,,STREAM_UPD,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_zulu_984398/elvis_dir_cache_558805,,0x70b,UPDATE_STREAM,1,34192
793,2026-05-16T16:51:54.570Z,CREATE,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_zulu_984398/elvis_dir_cache_558805/elvis_dir_sierra_850083,xbpt_alpha_victor_764737.log,0x715,INSERT_ROW INSERT_ROW SET_OBJECT,3,34193
794,,STREAM_UPD,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_zulu_984398/elvis_dir_cache_558805/elvis_dir_sierra_850083,,0x715,UPDATE_STREAM,1,34194
795,2026-05-16T16:51:54.584Z,CREATE,/test/elvis_dir_record_449015,xbpt_sierra_kilo_206137.json,0x70f,INSERT_ROW INSERT_ROW SET_OBJECT,3,34195
796,,STREAM_UPD,/test/elvis_dir_record_449015,,0x70f,UPDATE_STREAM,1,34196
797,2026-05-16T16:51:54.576Z,MOVE,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_zulu_984398/elvis_dir_cache_558805/elvis_dir_sierra_850083,xbpt_alpha_victor_764737.log,0x715,DELETE_ROW DELETE_ROW INSERT_ROW INSERT_ROW,4,34199
798,2026-05-16T16:51:54.182Z,MOVE,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_zulu_984398/elvis_dir_cache_558805/elvis_dir_sierra_850083,xbpt_audit_oscar_497672.tmp,0x715,DELETE_ROW DELETE_ROW INSERT_ROW INSERT_ROW,4,34200
799,2026-05-16T16:51:54.686Z,CREATE,/test/elvis_dir_record_449015,xbpt_india_cache_443358.ini,0x70f,INSERT_ROW INSERT_ROW SET_OBJECT,3,34201
800,,STREAM_UPD,/test/elvis_dir_record_449015,,0x70f,UPDATE_STREAM,1,34202
801,,STREAM_UPD,/test/elvis_dir_record_449015,,0x70f,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,34204
802,,MODIFY,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_zulu_984398/elvis_dir_cache_558805/elvis_dir_sierra_850083,,0x715,FREE,1,34206
803,,STREAM_UPD,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_zulu_984398/elvis_dir_cache_558805,,0x70b,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,34207
804,2026-05-16T16:51:54.805Z,CREATE,/test/elvis_dir_papa_805353/elvis_dir_november_478580,xbpt_temp_sierra_130629.tmp,0x710,INSERT_ROW INSERT_ROW SET_OBJECT,3,34208
805,,STREAM_UPD,/test/elvis_dir_papa_805353/elvis_dir_november_478580,,0x710,UPDATE_STREAM,1,34209
806,2026-05-16T16:51:54.820Z,MOVE,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_config_541148,elvis_dir_beta_540503,0x704,DELETE_ROW DELETE_ROW INSERT_ROW INSERT_ROW SET_PARENT_ID,5,34211
807,,STREAM_UPD,/test/elvis_dir_victor_783323,,0x717,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,34213
808,,REPARENT,/test/elvis_dir_record_449015/elvis_dir_lima_252141/elvis_dir_oscar_306778,,0x711,DELETE_ROW REPARENT_TABLE INSERT_ROW,3,34214
809,2026-05-16T16:51:54.880Z,CREATE,/test/elvis_dir_victor_783323,xbpt_delta_echo_626074.json,0x717,INSERT_ROW INSERT_ROW SET_OBJECT,3,34215
810,,STREAM_UPD,/test/elvis_dir_victor_783323,,0x717,UPDATE_STREAM,1,34216
811,,STREAM_UPD,/test/elvis_dir_record_449015/elvis_dir_lima_252141/elvis_dir_oscar_306778,,0x711,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,34217
812,2026-05-16T16:51:54.894Z,CREATE,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016,xbpt_alpha_victor_250409.ini,0x706,INSERT_ROW INSERT_ROW SET_OBJECT,3,34218
813,,STREAM_UPD,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016,,0x706,UPDATE_STREAM,1,34219
814,2026-05-16T16:51:54.929Z,CREATE,/test/elvis_dir_papa_805353/elvis_dir_november_478580,xbpt_config_delta_436836.cfg,0x710,INSERT_ROW INSERT_ROW SET_OBJECT,3,34221
815,,STREAM_UPD,/test/elvis_dir_papa_805353/elvis_dir_november_478580,,0x710,UPDATE_STREAM,1,34222
816,2026-05-16T16:51:54.867Z,RENAME,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016,elvis_dir_archive_539743,0x706,DELETE_ROW DELETE_ROW INSERT_ROW INSERT_ROW,4,34223
817,,STREAM_UPD,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_603462/elvis_dir_quebec_218899,,0x708,UPDATE_STREAM,1,34224
818,2026-05-16T16:51:55.008Z,CREATE,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_config_541148,xbpt_yankee_foxtrot_727835.bak,0x704,INSERT_ROW INSERT_ROW SET_OBJECT,3,34227
819,,STREAM_UPD,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_config_541148,,0x704,UPDATE_STREAM,1,34228
820,,STREAM_UPD,/test/elvis_dir_victor_783323,,0x717,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,34231
821,2026-05-16T16:51:55.083Z,REPARENT,/test/elvis_dir_record_449015/elvis_dir_lima_252141/elvis_dir_oscar_306778/elvis_dir_beta_984608,,0x70d,DELETE_ROW REPARENT_TABLE INSERT_ROW,3,34234
822,,DELETE,/test,,0x702,DELETE_TABLE DELETE_ROW DELETE_ROW DELETE_TABLE,4,34237
823,2026-05-16T16:51:55.124Z,CREATE,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_index_592790,xbpt_draft_india_571157.ini,0x71a,INSERT_ROW INSERT_ROW SET_OBJECT,3,34238
824,,STREAM_UPD,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_index_592790,,0x71a,UPDATE_STREAM,1,34239
825,,MODIFY,/test,,0x702,FREE,1,34240
826,2026-05-16T16:51:55.192Z,CREATE,/test/elvis_dir_papa_805353/elvis_dir_november_478580,xbpt_lima_temp_514782.csv,0x710,INSERT_ROW INSERT_ROW SET_OBJECT,3,34241
827,,STREAM_UPD,/test/elvis_dir_papa_805353/elvis_dir_november_478580,,0x710,UPDATE_STREAM,1,34242
828,2026-05-16T16:51:55.205Z,CREATE,/test/elvis_dir_record_449015/elvis_dir_lima_252141/elvis_dir_oscar_306778,xbpt_mike_audit_688657.cfg,0x711,INSERT_ROW INSERT_ROW SET_OBJECT,3,34243
829,,STREAM_UPD,/test/elvis_dir_record_449015/elvis_dir_lima_252141/elvis_dir_oscar_306778,,0x711,UPDATE_STREAM,1,34244
830,,DELETE,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_zulu_984398/elvis_dir_cache_558805,,0x70b,DELETE_TABLE DELETE_ROW DELETE_ROW DELETE_TABLE,4,34245
831,,MODIFY,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_index_592790,,0x71a,UPDATE_ROW,1,34246
832,,STREAM_UPD,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_index_592790,,0x71a,UPDATE_STREAM,1,34247
833,,ALLOCATE,/test/elvis_dir_record_449015/elvis_dir_lima_252141/elvis_dir_oscar_306778/elvis_dir_beta_984608,,0x70d,ALLOCATE,1,34248
834,2026-05-16T16:51:55.286Z,CREATE,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016,xbpt_sync_echo_229861.md,0x706,INSERT_ROW INSERT_ROW SET_OBJECT,3,34249
835,,STREAM_UPD,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016,,0x706,UPDATE_STREAM,1,34250
836,2026-05-16T16:51:55.113Z,RENAME,/test,elvis_dir_november_369871,0x702,DELETE_ROW DELETE_ROW INSERT_ROW INSERT_ROW,4,34251
837,,STREAM_UPD,/test/elvis_dir_victor_783323,,0x717,UPDATE_STREAM,1,34253
838,2026-05-16T16:51:55.331Z,CREATE,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016,xbpt_audit_india_563500.bin,0x706,INSERT_ROW INSERT_ROW SET_OBJECT,3,34254
839,,STREAM_UPD,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016,,0x706,UPDATE_STREAM,1,34255
840,2026-05-16T16:51:55.368Z,CREATE,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016,xbpt_audit_data_566396.txt,0x706,INSERT_ROW INSERT_ROW SET_OBJECT,3,34257
841,,STREAM_UPD,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016,,0x706,UPDATE_STREAM,1,34258
842,2026-05-16T16:51:55.205Z,MOVE,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016,elvis_dir_beta_261576,0x706,DELETE_ROW DELETE_ROW INSERT_ROW INSERT_ROW SET_PARENT_ID,5,34259
843,2026-05-16T16:51:55.427Z,CREATE,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_index_592790,xbpt_lima_uniform_330272.xml,0x71a,INSERT_ROW INSERT_ROW SET_OBJECT,3,34260
844,,STREAM_UPD,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_index_592790,,0x71a,UPDATE_STREAM,1,34261
845,,STREAM_UPD,/test/elvis_dir_victor_783323,,0x717,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,34262
846,2026-05-16T16:51:55.442Z,CREATE,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_config_541148,xbpt_config_archive_855545.dat,0x704,INSERT_ROW INSERT_ROW SET_OBJECT,3,34263
847,,STREAM_UPD,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_config_541148,,0x704,UPDATE_STREAM,1,34264
848,2026-05-16T16:51:55.450Z,CREATE,/test/elvis_dir_record_449015/elvis_dir_lima_252141/elvis_dir_oscar_306778,xbpt_foxtrot_alpha_964103.json,0x711,INSERT_ROW INSERT_ROW SET_OBJECT,3,34265
849,,STREAM_UPD,/test/elvis_dir_record_449015/elvis_dir_lima_252141/elvis_dir_oscar_306778,,0x711,UPDATE_STREAM,1,34266
850,,STREAM_UPD,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_index_592790,,0x71a,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,34268
851,2026-05-16T16:51:55.485Z,CREATE,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_index_592790,xbpt_foxtrot_romeo_979913.json,0x71a,INSERT_ROW INSERT_ROW SET_OBJECT,3,34269
852,,STREAM_UPD,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_index_592790,,0x71a,UPDATE_STREAM,1,34270
853,,REPARENT,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_603462/elvis_dir_quebec_218899,xbpt_echo_foxtrot_782748.md,0x708,DELETE_ROW INSERT_ROW REPARENT_TABLE INSERT_ROW,4,34277
854,2026-05-16T16:51:55.549Z,CREATE,/test/elvis_dir_record_449015/elvis_dir_lima_252141/elvis_dir_oscar_306778/elvis_dir_cache_505509,xbpt_archive_archive_963000.bin,0x719,INSERT_ROW INSERT_ROW SET_OBJECT,3,34278
855,,STREAM_UPD,/test/elvis_dir_record_449015/elvis_dir_lima_252141/elvis_dir_oscar_306778/elvis_dir_cache_505509,,0x719,UPDATE_STREAM,1,34279
856,,STREAM_UPD,/test/elvis_dir_victor_783323,,0x717,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,34280
857,2026-05-16T16:51:53.164Z,MOVE,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_zulu_984398/elvis_dir_cache_558805,xbpt_romeo_output_514691.txt,0x70b,DELETE_ROW DELETE_ROW INSERT_ROW INSERT_ROW,4,34282
858,,STREAM_UPD,/test/elvis_dir_record_449015/elvis_dir_lima_252141/elvis_dir_oscar_306778/elvis_dir_cache_505509,,0x719,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,34284
859,2026-05-16T16:51:55.665Z,CREATE,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_config_541148,xbpt_whiskey_romeo_486272.ini,0x704,INSERT_ROW INSERT_ROW SET_OBJECT,3,34286
860,,STREAM_UPD,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_config_541148,,0x704,UPDATE_STREAM,1,34287
861,2026-05-16T16:51:55.673Z,CREATE,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016,xbpt_archive_temp_427331.xml,0x706,INSERT_ROW INSERT_ROW SET_OBJECT,3,34288
862,,STREAM_UPD,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016,,0x706,UPDATE_STREAM,1,34289
863,,ALLOCATE,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_zulu_984398/elvis_dir_cache_558805/elvis_dir_sierra_850083,,0x715,ALLOCATE,1,34290
864,,MODIFY,/test/elvis_dir_papa_805353/elvis_dir_november_478580,,0x710,FREE,1,34291
865,,STREAM_UPD,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_config_541148,,0x704,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,34293
866,2026-05-16T16:51:55.816Z,CREATE,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743,xbpt_echo_tango_714597.log,0x707,INSERT_ROW INSERT_ROW SET_OBJECT,3,34295
867,,STREAM_UPD,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743,,0x707,UPDATE_STREAM,1,34296
868,2026-05-16T16:51:55.644Z,DELETE,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_config_541148,,0x704,DELETE_TABLE DELETE_ROW DELETE_ROW DELETE_TABLE,4,34297
869,2026-05-16T16:51:55.897Z,CREATE,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_index_592790,xbpt_archive_log_561904.tmp,0x71a,INSERT_ROW INSERT_ROW SET_OBJECT,3,34299
870,,STREAM_UPD,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_index_592790,,0x71a,UPDATE_STREAM,1,34300
871,,STREAM_UPD,/test/elvis_dir_victor_783323,,0x717,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,34301
872,,REPARENT,/test/elvis_dir_victor_783323,xbpt_lima_mike_416685.csv,0x717,DELETE_ROW INSERT_ROW REPARENT_TABLE INSERT_ROW,4,34302
873,2026-05-16T16:51:55.381Z,RENAME,/test,elvis_dir_papa_268291,0x702,DELETE_ROW DELETE_ROW INSERT_ROW INSERT_ROW,4,34304
874,2026-05-16T16:51:55.946Z,CREATE,/test/elvis_dir_record_449015,xbpt_draft_quebec_447516.csv,0x70f,INSERT_ROW INSERT_ROW SET_OBJECT,3,34305
875,,STREAM_UPD,/test/elvis_dir_record_449015,,0x70f,UPDATE_STREAM,1,34306
876,2026-05-16T16:51:55.956Z,CREATE,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016,xbpt_tango_victor_844323.json,0x706,INSERT_ROW INSERT_ROW SET_OBJECT,3,34307
877,,STREAM_UPD,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016,,0x706,UPDATE_STREAM,1,34308
878,,STREAM_UPD,/test/elvis_dir_papa_805353/elvis_dir_november_478580,,0x710,UPDATE_STREAM,1,34309
879,,STREAM_UPD,/test/elvis_dir_record_449015/elvis_dir_lima_252141/elvis_dir_oscar_306778/elvis_dir_record_901264,,0x712,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,34310
880,2026-05-16T16:51:56.046Z,CREATE,OID 0x71e,elvis_dir_echo_418892,0x71e,OPEN_TABLE_FROM SET_OBJECT INSERT_ROW INSERT_ROW INSERT_ROW INSERT_ROW,6,34312
881,,STREAM_UPD,/test/elvis_dir_record_449015,,0x70f,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,34314
882,2026-05-16T16:51:56.114Z,CREATE,/test/elvis_dir_record_449015,xbpt_november_november_194585.ini,0x70f,INSERT_ROW INSERT_ROW SET_OBJECT,3,34317
883,,STREAM_UPD,/test/elvis_dir_record_449015,,0x70f,UPDATE_STREAM,1,34318
884,,REPARENT,/test,xbpt_quebec_whiskey_691833.bak,0x702,DELETE_ROW INSERT_ROW REPARENT_TABLE INSERT_ROW,4,34319
885,,DELETE,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_zulu_984398/elvis_dir_cache_558805/elvis_dir_sierra_850083,elvis_dir_sierra_678563,0x715,DELETE_ROW DELETE_ROW DELETE_TABLE DELETE_ROW,4,34320
886,,STREAM_UPD,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_zulu_984398,,0x718,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,34321
887,2026-05-16T16:51:56.171Z,CREATE,/test/elvis_dir_record_449015/elvis_dir_lima_252141/elvis_dir_oscar_306778/elvis_dir_record_901264,xbpt_uniform_cache_833806.bak,0x712,INSERT_ROW INSERT_ROW SET_OBJECT,3,34322
888,,STREAM_UPD,/test/elvis_dir_record_449015/elvis_dir_lima_252141/elvis_dir_oscar_306778/elvis_dir_record_901264,,0x712,UPDATE_STREAM,1,34323
889,,STREAM_UPD,OID 0x71e,,0x71e,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,34324
890,2026-05-16T16:51:56.146Z,RENAME,/test/elvis_dir_victor_783323,elvis_dir_audit_388279,0x717,DELETE_ROW DELETE_ROW INSERT_ROW INSERT_ROW,4,34325
891,2026-05-16T16:51:56.193Z,CREATE,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_config_541148,xbpt_sierra_sierra_406804.tmp,0x704,INSERT_ROW INSERT_ROW SET_OBJECT,3,34326
892,,STREAM_UPD,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_config_541148,,0x704,UPDATE_STREAM,1,34327
893,2026-05-16T16:51:56.094Z,RENAME,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743,elvis_dir_quebec_873661,0x707,DELETE_ROW DELETE_ROW INSERT_ROW INSERT_ROW,4,34328
894,,STREAM_UPD,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_603462,,0x703,UPDATE_STREAM,1,34329
895,2026-05-16T16:51:55.644Z,RENAME,/test/elvis_dir_record_449015/elvis_dir_lima_252141/elvis_dir_oscar_306778,elvis_dir_audit_449941,0x711,DELETE_ROW DELETE_ROW INSERT_ROW INSERT_ROW,4,34330
896,2026-05-16T16:51:56.297Z,CREATE,/test/elvis_dir_record_449015/elvis_dir_lima_252141/elvis_dir_oscar_306778/elvis_dir_record_901264,xbpt_beta_report_756229.csv,0x712,INSERT_ROW INSERT_ROW SET_OBJECT,3,34331
897,,STREAM_UPD,/test/elvis_dir_record_449015/elvis_dir_lima_252141/elvis_dir_oscar_306778/elvis_dir_record_901264,,0x712,UPDATE_STREAM,1,34332
898,,STREAM_UPD,/test,,0x702,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,34334
899,2026-05-16T16:51:56.320Z,CREATE,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_config_541148,xbpt_delta_sierra_216359.bin,0x704,INSERT_ROW INSERT_ROW SET_OBJECT,3,34335
900,,STREAM_UPD,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_config_541148,,0x704,UPDATE_STREAM,1,34336
901,,STREAM_UPD,/test/elvis_dir_record_449015,,0x70f,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,34337
902,2026-05-16T16:51:56.335Z,CREATE,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_zulu_984398,xbpt_data_beta_187732.md,0x718,INSERT_ROW INSERT_ROW SET_OBJECT,3,34338
903,,STREAM_UPD,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_zulu_984398,,0x718,UPDATE_STREAM,1,34339
904,2026-05-16T16:51:56.344Z,CREATE,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_zulu_984398,xbpt_hotel_cache_656385.bin,0x718,INSERT_ROW INSERT_ROW SET_OBJECT,3,34340
905,,STREAM_UPD,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_zulu_984398,,0x718,UPDATE_STREAM,1,34341
906,,DELETE,/test/elvis_dir_victor_783323,xbpt_mike_index_566002.csv,0x717,DELETE_TABLE DELETE_ROW DELETE_ROW DELETE_ROW DELETE_ROW DELETE_TABLE,6,34343
907,,STREAM_UPD,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_zulu_984398,,0x718,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,34344
908,2026-05-16T16:51:56.400Z,CREATE,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_603462,xbpt_yankee_log_978386.xml,0x703,INSERT_ROW INSERT_ROW SET_OBJECT,3,34345
909,,STREAM_UPD,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_603462,,0x703,UPDATE_STREAM,1,34346
910,2026-05-16T16:51:56.259Z,RENAME,/test/elvis_dir_record_449015/elvis_dir_lima_252141/elvis_dir_oscar_306778,xbpt_quebec_backup_495340.cfg,0x711,DELETE_ROW DELETE_ROW INSERT_ROW INSERT_ROW,4,34347
911,2026-05-16T16:51:56.424Z,CREATE,/test/elvis_dir_victor_783323,xbpt_data_romeo_946788.bin,0x717,INSERT_ROW INSERT_ROW SET_OBJECT,3,34348
912,,STREAM_UPD,/test/elvis_dir_victor_783323,,0x717,UPDATE_STREAM,1,34349
913,2026-05-16T16:51:56.437Z,CREATE,/test/elvis_dir_record_449015,xbpt_delta_config_202215.bin,0x70f,INSERT_ROW INSERT_ROW SET_OBJECT,3,34350
914,,STREAM_UPD,/test/elvis_dir_record_449015,,0x70f,UPDATE_STREAM,1,34351
915,,DELETE,OID 0x71e,,0x71e,DELETE_TABLE DELETE_ROW DELETE_ROW DELETE_TABLE,4,34352
916,,STREAM_UPD,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_603462,,0x703,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,34353
917,,MODIFY,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_603462,,0x703,FREE,1,34354
918,2026-05-16T16:51:56.529Z,CREATE,OID 0x720,elvis_dir_report_869722,0x720,OPEN_TABLE_FROM SET_OBJECT INSERT_ROW INSERT_ROW INSERT_ROW INSERT_ROW,6,34355
