==============================================================================
ReFS MLog Analysis — win11refs2tspecials.raw
ReFS v3.14 | cluster_size=0x1000 | objects=230
==============================================================================

==============================================================================
MLog Control Area
==============================================================================
  Control PLCN:      0x30
  Signature:         MLog
  Format magic:      0x6dfbad7b (per-volume const, NOT a CRC — E42/#343; differs after a reformat)
  Version:           1
  Sector size:       0x1000
  UUID:              525a042c-58aa-4cca-a4f2-125f8bebb05f
  Sequence:          69
  Write counter:     2
  Flags:             0x1
  Total entries:     0
  Generation:        4995
  Data area:         0x8000 - 0x48000 (262144 clusters)
  LSN oldest:        0x1383.1
  Dispatch table:    v3.14 (44 opcodes)

==============================================================================
Data Area Summary
==============================================================================
  Total pages:       262144
  zero                 257150  ( 98.1%)
  MLog                   4994  (  1.9%)

==============================================================================
Redo Records
==============================================================================
  Total records:      7223
  Transaction starts: 2666
  Transaction commits: 0

     #  Opcode  Name                                             OID   Flags   Size
  ────  ──────  ────────────────────────────────────────  ──────────  ──────  ─────
  5659  0x0006  RedoAllocate                                    0x46       —    112
  5660  0x001f  RedoUpdateStreamSummary                         0x46       —    120
  5661  0x0002  RedoDeleteRow                                   0x46       S    208
  5662  0x0001  RedoInsertRow                                   0x46       —    184
  5663  0x0000  OpenTableFromTablePath                          0x46       —    240
  5664  0x0020  CmsStream::UpdateStreamUserPayload              0x46       —     72
  5665  0x0006  RedoAllocate                                    0x46       —    112
  5666  0x001f  RedoUpdateStreamSummary                         0x46       —    120
  5667  0x0002  RedoDeleteRow                                   0x46       S    208
  5668  0x0001  RedoInsertRow                                   0x46       —    184
  5669  0x0000  OpenTableFromTablePath                          0x46       —    240
  5670  0x0020  CmsStream::UpdateStreamUserPayload              0x46       —     72
  5671  0x0006  RedoAllocate                                    0x46       —    112
  5672  0x001f  RedoUpdateStreamSummary                         0x46       —    120
  5673  0x001f  RedoUpdateStreamSummary                         0x46       S    296
  5674  0x0001  RedoInsertRow                                   0x46       S   1544
  5675  0x0001  RedoInsertRow                                   0x46       —    200
  5676  0x0010  CmsBPlusTable::SetObjectRecordPayload           0x46       —     72
  5677  0x001f  RedoUpdateStreamSummary                         0x46       S    304
  5678  0x0002  RedoDeleteRow                                   0x46       S    208
  5679  0x0001  RedoInsertRow                                   0x46       —    184
  5680  0x0000  OpenTableFromTablePath                          0x46       —    240
  5681  0x0020  CmsStream::UpdateStreamUserPayload              0x46       —     72
  5682  0x0006  RedoAllocate                                    0x46       —    112
  5683  0x001f  RedoUpdateStreamSummary                         0x46       —    120
  5684  0x0001  RedoInsertRow                                   0x46       S   1544
  5685  0x0001  RedoInsertRow                                   0x46       —    200
  5686  0x0010  CmsBPlusTable::SetObjectRecordPayload           0x46       —     72
  5687  0x001f  RedoUpdateStreamSummary                         0x46       S    304
  5688  0x0001  RedoInsertRow                                   0x46       S   1544
  5689  0x0001  RedoInsertRow                                   0x46       —    200
  5690  0x0010  CmsBPlusTable::SetObjectRecordPayload           0x46       —     72
  5691  0x001f  RedoUpdateStreamSummary                         0x46       S    304
  5692  0x0001  RedoInsertRow                                   0x46       S   1544
  5693  0x0001  RedoInsertRow                                   0x46       —    200
  5694  0x0010  CmsBPlusTable::SetObjectRecordPayload           0x46       —     72
  5695  0x001f  RedoUpdateStreamSummary                         0x46       S    304
  5696  0x0001  RedoInsertRow                                   0x46       S   1544
  5697  0x0001  RedoInsertRow                                   0x46       —    200
  5698  0x0010  CmsBPlusTable::SetObjectRecordPayload           0x46       —     72
  5699  0x001f  RedoUpdateStreamSummary                         0x46       S    304
  5700  0x0001  RedoInsertRow                                   0x46       S   1536
  5701  0x0001  RedoInsertRow                                   0x46       —    192
  5702  0x0010  CmsBPlusTable::SetObjectRecordPayload           0x46       —     72
  5703  0x001f  RedoUpdateStreamSummary                         0x46       S    304
  5704  0x0001  RedoInsertRow                                   0x46       S   1544
  5705  0x0001  RedoInsertRow                                   0x46       —    200
  5706  0x0010  CmsBPlusTable::SetObjectRecordPayload           0x46       —     72
  5707  0x001f  RedoUpdateStreamSummary                         0x46       S    304
  5708  0x0001  RedoInsertRow                                   0x46       S   1544
  5709  0x0001  RedoInsertRow                                   0x46       —    200
  5710  0x0010  CmsBPlusTable::SetObjectRecordPayload           0x46       —     72
  5711  0x001f  RedoUpdateStreamSummary                         0x46       S    312
  5712  0x0001  RedoInsertRow                                   0x46       S   1544
  5713  0x0001  RedoInsertRow                                   0x46       —    200
  5714  0x0010  CmsBPlusTable::SetObjectRecordPayload           0x46       —     72
  5715  0x001f  RedoUpdateStreamSummary                         0x46       S    312
  5716  0x0002  RedoDeleteRow                                   0x47       S    128
  5717  0x0001  RedoInsertRow                                   0x47       —    152
  5718  0x0005  RedoReparentTable                               0x47       —    272
  5719  0x0001  RedoInsertRow                                   0x47       —    272
  5720  0x0002  RedoDeleteRow                                   0x47       S    128
  5721  0x0001  RedoInsertRow                                   0x47       —    152
  5722  0x0005  RedoReparentTable                               0x47       —    272
  5723  0x0001  RedoInsertRow                                   0x47       —    272
  5724  0x0001  RedoInsertRow                                   0x47       S   1544
  5725  0x0001  RedoInsertRow                                   0x47       —    200
  5726  0x0010  CmsBPlusTable::SetObjectRecordPayload           0x47       —     72
  5727  0x001f  RedoUpdateStreamSummary                         0x47       S    304
  5728  0x0002  RedoDeleteRow                                   0x47       S    208
  5729  0x0001  RedoInsertRow                                   0x47       —    184
  5730  0x0000  OpenTableFromTablePath                          0x47       —    240
  5731  0x0020  CmsStream::UpdateStreamUserPayload              0x47       —     72
  5732  0x0006  RedoAllocate                                    0x47       —    112
  5733  0x001f  RedoUpdateStreamSummary                         0x47       —    120
  5734  0x0007  RedoFree                                        0x47       S    240
  5735  0x0002  RedoDeleteRow                                   0x47       S    208
  5736  0x0001  RedoInsertRow                                   0x47       —    184
  5737  0x0000  OpenTableFromTablePath                          0x47       —    240
  5738  0x0020  CmsStream::UpdateStreamUserPayload              0x47       —     72
  5739  0x0006  RedoAllocate                                    0x47       —    112
  5740  0x001f  RedoUpdateStreamSummary                         0x47       —    120
  5741  0x0001  RedoInsertRow                                   0x47       S   1544
  5742  0x0001  RedoInsertRow                                   0x47       —    200
  5743  0x0010  CmsBPlusTable::SetObjectRecordPayload           0x47       —     72
  5744  0x001f  RedoUpdateStreamSummary                         0x47       S    304
  5745  0x0002  RedoDeleteRow                                   0x47       S    152
  5746  0x0002  RedoDeleteRow                                   0x47       —    216
  5747  0x0001  RedoInsertRow                                   0x47       —    256
  5748  0x0001  RedoInsertRow                                   0x47       —    280
  5749  0x000e  RedoSetParentId                                 0x47       —    144
  5750  0x0002  RedoDeleteRow                                   0x47       S    208
  5751  0x0001  RedoInsertRow                                   0x47       —    184
  5752  0x0000  OpenTableFromTablePath                          0x47       —    240
  5753  0x0020  CmsStream::UpdateStreamUserPayload              0x47       —     72
  5754  0x0006  RedoAllocate                                    0x47       —    112
  5755  0x001f  RedoUpdateStreamSummary                         0x47       —    120
  5756  0x0002  RedoDeleteRow                                   0x47       S    128
  5757  0x0005  RedoReparentTable                               0x47       —    296
  5758  0x0001  RedoInsertRow                                   0x47       —    232
  5759  0x0012  RedoMoveContainer                               0x47       S    120
  5760  0x0012  RedoMoveContainer                               0x47       —     80
  5761  0x0012  RedoMoveContainer                               0x47       —     80
  5762  0x0012  RedoMoveContainer                               0x47       —     80
  5763  0x0012  RedoMoveContainer                               0x47       —     80
  5764  0x0012  RedoMoveContainer                               0x47       —     80
  5765  0x0001  RedoInsertRow                                   0x47       S   1544
  5766  0x0001  RedoInsertRow                                   0x47       —    200
  5767  0x0010  CmsBPlusTable::SetObjectRecordPayload           0x47       —     72
  5768  0x001f  RedoUpdateStreamSummary                         0x47       S    304
  5769  0x0001  RedoInsertRow                                   0x47       S   1544
  5770  0x0001  RedoInsertRow                                   0x47       —    200
  5771  0x0010  CmsBPlusTable::SetObjectRecordPayload           0x47       —     72
  5772  0x0002  RedoDeleteRow                                   0x47       S    208
  5773  0x0001  RedoInsertRow                                   0x47       —    184
  5774  0x0000  OpenTableFromTablePath                          0x47       —    240
  5775  0x0020  CmsStream::UpdateStreamUserPayload              0x47       —     72
  5776  0x0006  RedoAllocate                                    0x47       —    112
  5777  0x001f  RedoUpdateStreamSummary                         0x47       —    120
  5778  0x0001  RedoInsertRow                                   0x47       S   1544
  5779  0x0001  RedoInsertRow                                   0x47       —    200
  5780  0x0010  CmsBPlusTable::SetObjectRecordPayload           0x47       —     72
  5781  0x0002  RedoDeleteRow                                   0x47       S    208
  5782  0x0001  RedoInsertRow                                   0x47       —    184
  5783  0x0000  OpenTableFromTablePath                          0x47       —    240
  5784  0x0020  CmsStream::UpdateStreamUserPayload              0x47       —     72
  5785  0x0006  RedoAllocate                                    0x47       —    112
  5786  0x001f  RedoUpdateStreamSummary                         0x47       —    120
  5787  0x0006  RedoAllocate                                    0x47       S    296
  5788  0x0007  RedoFree                                        0x47       S    280
  5789  0x0003  RedoUpdateRow                                   0x47       S    280
  5790  0x001f  RedoUpdateStreamSummary                         0x47       S    264
  5791  0x000f  RedoDeleteTable                                 0x47       S    240
  5792  0x0002  RedoDeleteRow                                   0x47       —    232
  5793  0x0002  RedoDeleteRow                                   0x47       —    128
  5794  0x000f  RedoDeleteTable                                 0x47       —    184
  5795  0x0002  RedoDeleteRow                                   0x47       S    208
  5796  0x0001  RedoInsertRow                                   0x47       —    184
  5797  0x0000  OpenTableFromTablePath                          0x47       —    240
  5798  0x0020  CmsStream::UpdateStreamUserPayload              0x47       —     72
  5799  0x0006  RedoAllocate                                    0x47       —    112
  5800  0x001f  RedoUpdateStreamSummary                         0x47       —    120
  5801  0x0000  OpenTableFromTablePath                          0x47       S     96
  5802  0x0010  CmsBPlusTable::SetObjectRecordPayload           0x47       —     72
  5803  0x0001  RedoInsertRow                                   0x47       —    752
  5804  0x0001  RedoInsertRow                                   0x47       —    344
  5805  0x0001  RedoInsertRow                                   0x47       —    256
  5806  0x0001  RedoInsertRow                                   0x47       —    280
  5807  0x0001  RedoInsertRow                                   0x47       S   1544
  5808  0x0001  RedoInsertRow                                   0x47       —    200
  5809  0x0010  CmsBPlusTable::SetObjectRecordPayload           0x47       —     72
  5810  0x001f  RedoUpdateStreamSummary                         0x47       S    312
  5811  0x0007  RedoFree                                        0x47       S    280
  5812  0x001f  RedoUpdateStreamSummary                         0x47       S    304
  5813  0x0001  RedoInsertRow                                   0x47       S   1544
  5814  0x0001  RedoInsertRow                                   0x47       —    200
  5815  0x0010  CmsBPlusTable::SetObjectRecordPayload           0x47       —     72
  5816  0x001f  RedoUpdateStreamSummary                         0x47       S    312
  5817  0x0007  RedoFree                                        0x47       S    280
  5818  0x0002  RedoDeleteRow                                   0x47       S    200
  5819  0x0001  RedoInsertRow                                   0x47       —    184
  5820  0x0000  OpenTableFromTablePath                          0x47       —    232
  5821  0x0020  CmsStream::UpdateStreamUserPayload              0x47       —     72
  5822  0x0006  RedoAllocate                                    0x47       —    112
  5823  0x001f  RedoUpdateStreamSummary                         0x47       —    120
  5824  0x0002  RedoDeleteRow                                   0x47       S    200
  5825  0x0001  RedoInsertRow                                   0x47       —    184
  5826  0x0000  OpenTableFromTablePath                          0x47       —    232
  5827  0x0020  CmsStream::UpdateStreamUserPayload              0x47       —     72
  5828  0x0006  RedoAllocate                                    0x47       —    112
  5829  0x001f  RedoUpdateStreamSummary                         0x47       —    120
  5830  0x0001  RedoInsertRow                                   0x47       S   1544
  5831  0x0001  RedoInsertRow                                   0x47       —    200
  5832  0x0010  CmsBPlusTable::SetObjectRecordPayload           0x47       —     72
  5833  0x001f  RedoUpdateStreamSummary                         0x47       S    312
  5834  0x0006  RedoAllocate                                    0x47       S    288
  5835  0x0002  RedoDeleteRow                                   0x47       S    160
  5836  0x0002  RedoDeleteRow                                   0x47       —    224
  5837  0x0001  RedoInsertRow                                   0x47       —    256
  5838  0x0001  RedoInsertRow                                   0x47       —    280
  5839  0x001f  RedoUpdateStreamSummary                         0x47       S    296
  5840  0x0001  RedoInsertRow                                   0x47       S   1544
  5841  0x0001  RedoInsertRow                                   0x47       —    200
  5842  0x0010  CmsBPlusTable::SetObjectRecordPayload           0x47       —     72
  5843  0x001f  RedoUpdateStreamSummary                         0x47       S    304
  5844  0x0001  RedoInsertRow                                   0x47       S   1536
  5845  0x0001  RedoInsertRow                                   0x47       —    192
  5846  0x0010  CmsBPlusTable::SetObjectRecordPayload           0x47       —     72
  5847  0x001f  RedoUpdateStreamSummary                         0x47       S    296
  5848  0x0002  RedoDeleteRow                                   0x47       S    152
  5849  0x0002  RedoDeleteRow                                   0x47       —    216
  5850  0x0001  RedoInsertRow                                   0x47       —    256
  5851  0x0001  RedoInsertRow                                   0x47       —    280
  5852  0x000e  RedoSetParentId                                 0x47       —    144
  5853  0x0001  RedoInsertRow                                   0x47       S   1544
  5854  0x0001  RedoInsertRow                                   0x47       —    200
  5855  0x0010  CmsBPlusTable::SetObjectRecordPayload           0x47       —     72
  5856  0x001f  RedoUpdateStreamSummary                         0x47       S    304
  5857  0x0002  RedoDeleteRow                                   0x47       S    208
  5858  0x0001  RedoInsertRow                                   0x47       —    184
  5859  0x0000  OpenTableFromTablePath                          0x47       —    240
  5860  0x0020  CmsStream::UpdateStreamUserPayload              0x47       —     72
  5861  0x0006  RedoAllocate                                    0x47       —    112
  5862  0x001f  RedoUpdateStreamSummary                         0x47       —    120
  5863  0x0001  RedoInsertRow                                   0x47       S   1544
  5864  0x0001  RedoInsertRow                                   0x47       —    200
  5865  0x0010  CmsBPlusTable::SetObjectRecordPayload           0x47       —     72
  5866  0x001f  RedoUpdateStreamSummary                         0x47       S    312
  5867  0x0001  RedoInsertRow                                   0x47       S   1544
  5868  0x0001  RedoInsertRow                                   0x47       —    200
  5869  0x0010  CmsBPlusTable::SetObjectRecordPayload           0x47       —     72
  5870  0x001f  RedoUpdateStreamSummary                         0x47       S    304
  5871  0x0002  RedoDeleteRow                                   0x47       S    208
  5872  0x0001  RedoInsertRow                                   0x47       —    184
  5873  0x0000  OpenTableFromTablePath                          0x47       —    240
  5874  0x0020  CmsStream::UpdateStreamUserPayload              0x47       —     72
  5875  0x0006  RedoAllocate                                    0x47       —    112
  5876  0x001f  RedoUpdateStreamSummary                         0x47       —    120
  5877  0x0001  RedoInsertRow                                   0x47       S   1544
  5878  0x0001  RedoInsertRow                                   0x47       —    200
  5879  0x0010  CmsBPlusTable::SetObjectRecordPayload           0x47       —     72
  5880  0x001f  RedoUpdateStreamSummary                         0x47       S    304
  5881  0x0000  OpenTableFromTablePath                          0x47       S     96
  5882  0x0010  CmsBPlusTable::SetObjectRecordPayload           0x47       —     72
  5883  0x0001  RedoInsertRow                                   0x47       —    752
  5884  0x0001  RedoInsertRow                                   0x47       —    344
  5885  0x0001  RedoInsertRow                                   0x47       —    256
  5886  0x0001  RedoInsertRow                                   0x47       —    280
  5887  0x0002  RedoDeleteRow                                   0x47       S    152
  5888  0x0002  RedoDeleteRow                                   0x47       —    216
  5889  0x000f  RedoDeleteTable                                 0x47       —     56
  5890  0x0002  RedoDeleteRow                                   0x47       —    112
  5891  0x0002  RedoDeleteRow                                   0x47       S    216
  5892  0x0001  RedoInsertRow                                   0x47       —    184
  5893  0x0000  OpenTableFromTablePath                          0x47       —    248
  5894  0x0020  CmsStream::UpdateStreamUserPayload              0x47       —     72
  5895  0x0006  RedoAllocate                                    0x47       —    112
  5896  0x001f  RedoUpdateStreamSummary                         0x47       —    120
  5897  0x0006  RedoAllocate                                    0x47       S    304
  5898  0x0001  RedoInsertRow                                   0x47       S   1544
  5899  0x0001  RedoInsertRow                                   0x47       —    200
  5900  0x0010  CmsBPlusTable::SetObjectRecordPayload           0x47       —     72
  5901  0x001f  RedoUpdateStreamSummary                         0x47       S    304
  5902  0x0002  RedoDeleteRow                                   0x47       S    128
  5903  0x0001  RedoInsertRow                                   0x47       —    152
  5904  0x0005  RedoReparentTable                               0x47       —    272
  5905  0x0001  RedoInsertRow                                   0x47       —    272
  5906  0x0006  RedoAllocate                                    0x47       S    296
  5907  0x0001  RedoInsertRow                                   0x47       S   1544
  5908  0x0001  RedoInsertRow                                   0x47       —    200
  5909  0x0010  CmsBPlusTable::SetObjectRecordPayload           0x47       —     72
  5910  0x001f  RedoUpdateStreamSummary                         0x47       S    304
  5911  0x0002  RedoDeleteRow                                   0x47       S    208
  5912  0x0001  RedoInsertRow                                   0x47       —    184
  5913  0x0000  OpenTableFromTablePath                          0x47       —    240
  5914  0x0020  CmsStream::UpdateStreamUserPayload              0x47       —     72
  5915  0x0006  RedoAllocate                                    0x47       —    112
  5916  0x001f  RedoUpdateStreamSummary                         0x47       —    120
  5917  0x0001  RedoInsertRow                                   0x47       S   1544
  5918  0x0001  RedoInsertRow                                   0x47       —    200
  5919  0x0010  CmsBPlusTable::SetObjectRecordPayload           0x47       —     72
  5920  0x001f  RedoUpdateStreamSummary                         0x47       S    304
  5921  0x0006  RedoAllocate                                    0x47       S    296
  5922  0x0007  RedoFree                                        0x47       S    272
  5923  0x0002  RedoDeleteRow                                   0x47       S    208
  5924  0x0001  RedoInsertRow                                   0x47       —    184
  5925  0x0000  OpenTableFromTablePath                          0x47       —    240
  5926  0x0020  CmsStream::UpdateStreamUserPayload              0x47       —     72
  5927  0x0006  RedoAllocate                                    0x47       —    112
  5928  0x001f  RedoUpdateStreamSummary                         0x47       —    120
  5929  0x0001  RedoInsertRow                                   0x47       S   1536
  5930  0x0001  RedoInsertRow                                   0x47       —    192
  5931  0x0010  CmsBPlusTable::SetObjectRecordPayload           0x47       —     72
  5932  0x001f  RedoUpdateStreamSummary                         0x47       S    304
  5933  0x000f  RedoDeleteTable                                 0x47       S    240
  5934  0x0002  RedoDeleteRow                                   0x47       —    232
  5935  0x0002  RedoDeleteRow                                   0x47       —    128
  5936  0x000f  RedoDeleteTable                                 0x47       —    184
  5937  0x0001  RedoInsertRow                                   0x47       S   1544
  5938  0x0001  RedoInsertRow                                   0x47       —    200
  5939  0x0010  CmsBPlusTable::SetObjectRecordPayload           0x47       —     72
  5940  0x001f  RedoUpdateStreamSummary                         0x47       S    304
  5941  0x0002  RedoDeleteRow                                   0x47       S    208
  5942  0x0001  RedoInsertRow                                   0x47       —    184
  5943  0x0000  OpenTableFromTablePath                          0x47       —    240
  5944  0x0020  CmsStream::UpdateStreamUserPayload              0x47       —     72
  5945  0x0006  RedoAllocate                                    0x47       —    112
  5946  0x001f  RedoUpdateStreamSummary                         0x47       —    120
  5947  0x0002  RedoDeleteRow                                   0x47       S    128
  5948  0x0001  RedoInsertRow                                   0x47       —    152
  5949  0x0005  RedoReparentTable                               0x47       —    264
  5950  0x0001  RedoInsertRow                                   0x47       —    272
  5951  0x0002  RedoDeleteRow                                   0x47       S    152
  5952  0x0002  RedoDeleteRow                                   0x47       —    216
  5953  0x0001  RedoInsertRow                                   0x47       —    256
  5954  0x0001  RedoInsertRow                                   0x47       —    288
  5955  0x0001  RedoInsertRow                                   0x47       S   1544
  5956  0x0001  RedoInsertRow                                   0x47       —    200
  5957  0x0010  CmsBPlusTable::SetObjectRecordPayload           0x47       —     72
  5958  0x001f  RedoUpdateStreamSummary                         0x47       S    304
  5959  0x0001  RedoInsertRow                                   0x47       S   1544
  5960  0x0001  RedoInsertRow                                   0x47       —    200
  5961  0x0010  CmsBPlusTable::SetObjectRecordPayload           0x47       —     72
  5962  0x001f  RedoUpdateStreamSummary                         0x47       S    312
  5963  0x001f  RedoUpdateStreamSummary                         0x47       S    296
  5964  0x0002  RedoDeleteRow                                   0x47       S    200
  5965  0x0001  RedoInsertRow                                   0x47       —    184
  5966  0x0000  OpenTableFromTablePath                          0x47       —    232
  5967  0x0020  CmsStream::UpdateStreamUserPayload              0x47       —     72
  5968  0x0006  RedoAllocate                                    0x47       —    112
  5969  0x001f  RedoUpdateStreamSummary                         0x47       —    120
  5970  0x0000  OpenTableFromTablePath                          0x47       S     96
  5971  0x0010  CmsBPlusTable::SetObjectRecordPayload           0x47       —     72
  5972  0x0001  RedoInsertRow                                   0x47       —    752
  5973  0x0001  RedoInsertRow                                   0x47       —    344
  5974  0x0001  RedoInsertRow                                   0x47       —    256
  5975  0x0001  RedoInsertRow                                   0x47       —    280
  5976  0x0002  RedoDeleteRow                                   0x47       S    208
  5977  0x0001  RedoInsertRow                                   0x47       —    184
  5978  0x0000  OpenTableFromTablePath                          0x47       —    240
  5979  0x0020  CmsStream::UpdateStreamUserPayload              0x47       —     72
  5980  0x0006  RedoAllocate                                    0x47       —    112
  5981  0x001f  RedoUpdateStreamSummary                         0x47       —    120
  5982  0x0001  RedoInsertRow                                   0x47       S   1552
  5983  0x0001  RedoInsertRow                                   0x47       —    208
  5984  0x0010  CmsBPlusTable::SetObjectRecordPayload           0x47       —     72
  5985  0x001f  RedoUpdateStreamSummary                         0x47       S    312
  5986  0x0002  RedoDeleteRow                                   0x47       S    128
  5987  0x0001  RedoInsertRow                                   0x47       —    152
  5988  0x0005  RedoReparentTable                               0x47       —    272
  5989  0x0001  RedoInsertRow                                   0x47       —    288
  5990  0x0002  RedoDeleteRow                                   0x47       S    160
  5991  0x0002  RedoDeleteRow                                   0x47       —    216
  5992  0x000f  RedoDeleteTable                                 0x47       —     56
  5993  0x0002  RedoDeleteRow                                   0x47       —    112
  5994  0x0002  RedoDeleteRow                                   0x47       S    208
  5995  0x0001  RedoInsertRow                                   0x47       —    184
  5996  0x0000  OpenTableFromTablePath                          0x47       —    240
  5997  0x0020  CmsStream::UpdateStreamUserPayload              0x47       —     72
  5998  0x0006  RedoAllocate                                    0x47       —    112
  5999  0x001f  RedoUpdateStreamSummary                         0x47       —    120
  6000  0x0001  RedoInsertRow                                   0x47       S   1544
  6001  0x0001  RedoInsertRow                                   0x47       —    200
  6002  0x0010  CmsBPlusTable::SetObjectRecordPayload           0x47       —     72
  6003  0x001f  RedoUpdateStreamSummary                         0x47       S    304
  6004  0x0002  RedoDeleteRow                                   0x47       S    200
  6005  0x0001  RedoInsertRow                                   0x47       —    184
  6006  0x0000  OpenTableFromTablePath                          0x47       —    232
  6007  0x0020  CmsStream::UpdateStreamUserPayload              0x47       —     72
  6008  0x0006  RedoAllocate                                    0x47       —    112
  6009  0x001f  RedoUpdateStreamSummary                         0x47       —    120
  6010  0x0002  RedoDeleteRow                                   0x47       S    152
  6011  0x0002  RedoDeleteRow                                   0x47       —    216
  6012  0x0001  RedoInsertRow                                   0x47       —    256
  6013  0x0001  RedoInsertRow                                   0x47       —    280
  6014  0x0001  RedoInsertRow                                   0x47       S   1544
  6015  0x0001  RedoInsertRow                                   0x47       —    200
  6016  0x0010  CmsBPlusTable::SetObjectRecordPayload           0x47       —     72
  6017  0x001f  RedoUpdateStreamSummary                         0x47       S    304
  6018  0x0002  RedoDeleteRow                                   0x47       S    160
  6019  0x0002  RedoDeleteRow                                   0x47       —    216
  6020  0x0001  RedoInsertRow                                   0x47       —    256
  6021  0x0001  RedoInsertRow                                   0x47       —    280
  6022  0x001f  RedoUpdateStreamSummary                         0x47       S    264
  6023  0x0002  RedoDeleteRow                                   0x47       S    152
  6024  0x0002  RedoDeleteRow                                   0x47       —    216
  6025  0x0001  RedoInsertRow                                   0x47       —    256
  6026  0x0001  RedoInsertRow                                   0x47       —    280
  6027  0x0001  RedoInsertRow                                   0x47       S   1544
  6028  0x0001  RedoInsertRow                                   0x47       —    200
  6029  0x0010  CmsBPlusTable::SetObjectRecordPayload           0x47       —     72
  6030  0x0006  RedoAllocate                                    0x47       S    296
  6031  0x0006  RedoAllocate                                    0x47       —    112
  6032  0x0000  OpenTableFromTablePath                          0x47       S     96
  6033  0x0010  CmsBPlusTable::SetObjectRecordPayload           0x47       —     72
  6034  0x0001  RedoInsertRow                                   0x47       —    752
  6035  0x0001  RedoInsertRow                                   0x47       —    344
  6036  0x0001  RedoInsertRow                                   0x47       —    256
  6037  0x0001  RedoInsertRow                                   0x47       —    280
  6038  0x0001  RedoInsertRow                                   0x47       S   1544
  6039  0x0001  RedoInsertRow                                   0x47       —    200
  6040  0x0010  CmsBPlusTable::SetObjectRecordPayload           0x47       —     72
  6041  0x001f  RedoUpdateStreamSummary                         0x47       S    304
  6042  0x0001  RedoInsertRow                                   0x47       S   1544
  6043  0x0001  RedoInsertRow                                   0x47       —    200
  6044  0x0010  CmsBPlusTable::SetObjectRecordPayload           0x47       —     72
  6045  0x001f  RedoUpdateStreamSummary                         0x47       S    304
  6046  0x0002  RedoDeleteRow                                   0x47       S    216
  6047  0x0001  RedoInsertRow                                   0x47       —    184
  6048  0x0000  OpenTableFromTablePath                          0x47       —    248
  6049  0x0020  CmsStream::UpdateStreamUserPayload              0x47       —     72
  6050  0x0006  RedoAllocate                                    0x47       —    112
  6051  0x001f  RedoUpdateStreamSummary                         0x47       —    120
  6052  0x0001  RedoInsertRow                                   0x47       S   1536
  6053  0x0001  RedoInsertRow                                   0x47       —    192
  6054  0x0010  CmsBPlusTable::SetObjectRecordPayload           0x47       —     72
  6055  0x001f  RedoUpdateStreamSummary                         0x47       S    296
  6056  0x0001  RedoInsertRow                                   0x47       S   1544
  6057  0x0001  RedoInsertRow                                   0x47       —    200
  6058  0x0010  CmsBPlusTable::SetObjectRecordPayload           0x47       —     72
  6059  0x001f  RedoUpdateStreamSummary                         0x47       S    304
  6060  0x000f  RedoDeleteTable                                 0x47       S    200
  6061  0x0002  RedoDeleteRow                                   0x47       —    192
  6062  0x0002  RedoDeleteRow                                   0x47       —    160
  6063  0x0002  RedoDeleteRow                                   0x47       —    240
  6064  0x0002  RedoDeleteRow                                   0x47       —    128
  6065  0x000f  RedoDeleteTable                                 0x47       —    144
  6066  0x0002  RedoDeleteRow                                   0x47       S    208
  6067  0x0001  RedoInsertRow                                   0x47       —    184
  6068  0x0000  OpenTableFromTablePath                          0x47       —    240
  6069  0x0020  CmsStream::UpdateStreamUserPayload              0x47       —     72
  6070  0x0006  RedoAllocate                                    0x47       —    112
  6071  0x001f  RedoUpdateStreamSummary                         0x47       —    120
  6072  0x0001  RedoInsertRow                                   0x47       S   1536
  6073  0x0001  RedoInsertRow                                   0x47       —    192
  6074  0x0010  CmsBPlusTable::SetObjectRecordPayload           0x47       —     72
  6075  0x001f  RedoUpdateStreamSummary                         0x47       S    296
  6076  0x0002  RedoDeleteRow                                   0x47       S    168
  6077  0x0002  RedoDeleteRow                                   0x47       —    248
  6078  0x0001  RedoInsertRow                                   0x47       —    272
  6079  0x0001  RedoInsertRow                                   0x47       —    296
  6080  0x0001  RedoInsertRow                                   0x47       S   1536
  6081  0x0001  RedoInsertRow                                   0x47       —    192
  6082  0x0010  CmsBPlusTable::SetObjectRecordPayload           0x47       —     72
  6083  0x001f  RedoUpdateStreamSummary                         0x47       S    296
  6084  0x0001  RedoInsertRow                                   0x47       S   1544
  6085  0x0001  RedoInsertRow                                   0x47       —    200
  6086  0x0010  CmsBPlusTable::SetObjectRecordPayload           0x47       —     72
  6087  0x001f  RedoUpdateStreamSummary                         0x47       S    312
  6088  0x000f  RedoDeleteTable                                 0x47       S    232
  6089  0x0002  RedoDeleteRow                                   0x47       —    224
  6090  0x0002  RedoDeleteRow                                   0x47       —    128
  6091  0x000f  RedoDeleteTable                                 0x47       —    176
  6092  0x0002  RedoDeleteRow                                   0x47       S    208
  6093  0x0001  RedoInsertRow                                   0x47       —    184
  6094  0x0000  OpenTableFromTablePath                          0x47       —    240
  6095  0x0020  CmsStream::UpdateStreamUserPayload              0x47       —     72
  6096  0x0006  RedoAllocate                                    0x47       —    112
  6097  0x001f  RedoUpdateStreamSummary                         0x47       —    120
  6098  0x0007  RedoFree                                        0x47       S    240
  6099  0x0000  OpenTableFromTablePath                          0x47       S     96
  6100  0x0010  CmsBPlusTable::SetObjectRecordPayload           0x47       —     72
  6101  0x0001  RedoInsertRow                                   0x47       —    752
