==============================================================================
ReFS Parent-Child Table
==============================================================================
  Image:            win11refs2tspecials.raw
  Partition start:  0x1000000
  Cluster size:     0x1000
  ReFS version:     3.14
  CPC:              0x4000 (shift=15)
  PC Table root:    [0x13604, 0x13605, 0x13606, 0x13607]
  PC Table phys:    [0x3604, 0x3605, 0x3606, 0x3607]
  Page signature:   MSB+

------------------------------------------------------------------------------
Parent-Child Relationships
------------------------------------------------------------------------------
  Total entries:      218
  Unique parents:     99
  Unique children:    218
  Unique OIDs:        219
  Tree roots:         0x600

  Parent         → Child            Parent Name               → Child Name
    Val parsed:  [0, 0x7a8, 0, 0x7ab]
    Key == Value: True
  Row 160:
    Key (hex):   0000000000000000a8070000000000000000000000000000b507000000000000
    Value (hex): 0000000000000000a8070000000000000000000000000000b507000000000000
    Key parsed:  [0, 0x7a8, 0, 0x7b5]
    Val parsed:  [0, 0x7a8, 0, 0x7b5]
    Key == Value: True
  Row 161:
    Key (hex):   0000000000000000a8070000000000000000000000000000d107000000000000
    Value (hex): 0000000000000000a8070000000000000000000000000000d107000000000000
    Key parsed:  [0, 0x7a8, 0, 0x7d1]
    Val parsed:  [0, 0x7a8, 0, 0x7d1]
    Key == Value: True
  Row 162:
    Key (hex):   0000000000000000ab070000000000000000000000000000e107000000000000
    Value (hex): 0000000000000000ab070000000000000000000000000000e107000000000000
    Key parsed:  [0, 0x7ab, 0, 0x7e1]
    Val parsed:  [0, 0x7ab, 0, 0x7e1]
    Key == Value: True
  Row 163:
    Key (hex):   0000000000000000ad070000000000000000000000000000ca07000000000000
    Value (hex): 0000000000000000ad070000000000000000000000000000ca07000000000000
    Key parsed:  [0, 0x7ad, 0, 0x7ca]
    Val parsed:  [0, 0x7ad, 0, 0x7ca]
    Key == Value: True
  Row 164:
    Key (hex):   0000000000000000af070000000000000000000000000000bb07000000000000
    Value (hex): 0000000000000000af070000000000000000000000000000bb07000000000000
    Key parsed:  [0, 0x7af, 0, 0x7bb]
    Val parsed:  [0, 0x7af, 0, 0x7bb]
    Key == Value: True
  Row 165:
    Key (hex):   0000000000000000af070000000000000000000000000000d507000000000000
    Value (hex): 0000000000000000af070000000000000000000000000000d507000000000000
    Key parsed:  [0, 0x7af, 0, 0x7d5]
    Val parsed:  [0, 0x7af, 0, 0x7d5]
    Key == Value: True
  Row 166:
    Key (hex):   0000000000000000b0070000000000000000000000000000b207000000000000
    Value (hex): 0000000000000000b0070000000000000000000000000000b207000000000000
    Key parsed:  [0, 0x7b0, 0, 0x7b2]
    Val parsed:  [0, 0x7b0, 0, 0x7b2]
    Key == Value: True
  Row 167:
    Key (hex):   0000000000000000b0070000000000000000000000000000ba07000000000000
    Value (hex): 0000000000000000b0070000000000000000000000000000ba07000000000000
    Key parsed:  [0, 0x7b0, 0, 0x7ba]
    Val parsed:  [0, 0x7b0, 0, 0x7ba]
    Key == Value: True
  Row 168:
    Key (hex):   0000000000000000b0070000000000000000000000000000c807000000000000
    Value (hex): 0000000000000000b0070000000000000000000000000000c807000000000000
    Key parsed:  [0, 0x7b0, 0, 0x7c8]
    Val parsed:  [0, 0x7b0, 0, 0x7c8]
    Key == Value: True
  Row 169:
    Key (hex):   0000000000000000b70700000000000000000000000000007e07000000000000
    Value (hex): 0000000000000000b70700000000000000000000000000007e07000000000000
    Key parsed:  [0, 0x7b7, 0, 0x77e]
    Val parsed:  [0, 0x7b7, 0, 0x77e]
    Key == Value: True
  Row 170:
    Key (hex):   0000000000000000bb070000000000000000000000000000cd07000000000000
    Value (hex): 0000000000000000bb070000000000000000000000000000cd07000000000000
    Key parsed:  [0, 0x7bb, 0, 0x7cd]
    Val parsed:  [0, 0x7bb, 0, 0x7cd]
    Key == Value: True
  Row 171:
    Key (hex):   0000000000000000bd070000000000000000000000000000c407000000000000
    Value (hex): 0000000000000000bd070000000000000000000000000000c407000000000000
    Key parsed:  [0, 0x7bd, 0, 0x7c4]
    Val parsed:  [0, 0x7bd, 0, 0x7c4]
    Key == Value: True
  Row 172:
    Key (hex):   0000000000000000bd070000000000000000000000000000e007000000000000
    Value (hex): 0000000000000000bd070000000000000000000000000000e007000000000000
    Key parsed:  [0, 0x7bd, 0, 0x7e0]
    Val parsed:  [0, 0x7bd, 0, 0x7e0]
    Key == Value: True
  Row 173:
    Key (hex):   0000000000000000c1070000000000000000000000000000c207000000000000
    Value (hex): 0000000000000000c1070000000000000000000000000000c207000000000000
    Key parsed:  [0, 0x7c1, 0, 0x7c2]
    Val parsed:  [0, 0x7c1, 0, 0x7c2]
    Key == Value: True
  Row 174:
    Key (hex):   0000000000000000c1070000000000000000000000000000ce07000000000000
    Value (hex): 0000000000000000c1070000000000000000000000000000ce07000000000000
    Key parsed:  [0, 0x7c1, 0, 0x7ce]
    Val parsed:  [0, 0x7c1, 0, 0x7ce]
    Key == Value: True
  Row 175:
    Key (hex):   0000000000000000c1070000000000000000000000000000d207000000000000
    Value (hex): 0000000000000000c1070000000000000000000000000000d207000000000000
    Key parsed:  [0, 0x7c1, 0, 0x7d2]
    Val parsed:  [0, 0x7c1, 0, 0x7d2]
    Key == Value: True
  Row 176:
    Key (hex):   0000000000000000c3070000000000000000000000000000e307000000000000
    Value (hex): 0000000000000000c3070000000000000000000000000000e307000000000000
    Key parsed:  [0, 0x7c3, 0, 0x7e3]
    Val parsed:  [0, 0x7c3, 0, 0x7e3]
    Key == Value: True
  Row 177:
    Key (hex):   0000000000000000c4070000000000000000000000000000e207000000000000
    Value (hex): 0000000000000000c4070000000000000000000000000000e207000000000000
    Key parsed:  [0, 0x7c4, 0, 0x7e2]
    Val parsed:  [0, 0x7c4, 0, 0x7e2]
    Key == Value: True
  Row 178:
    Key (hex):   0000000000000000c6070000000000000000000000000000cc07000000000000
    Value (hex): 0000000000000000c6070000000000000000000000000000cc07000000000000
    Key parsed:  [0, 0x7c6, 0, 0x7cc]
    Val parsed:  [0, 0x7c6, 0, 0x7cc]
    Key == Value: True
  Row 179:
    Key (hex):   0000000000000000ca070000000000000000000000000000d807000000000000
    Value (hex): 0000000000000000ca070000000000000000000000000000d807000000000000
    Key parsed:  [0, 0x7ca, 0, 0x7d8]
    Val parsed:  [0, 0x7ca, 0, 0x7d8]
    Key == Value: True
  Row 180:
    Key (hex):   0000000000000000cb070000000000000000000000000000cf07000000000000
    Value (hex): 0000000000000000cb070000000000000000000000000000cf07000000000000
    Key parsed:  [0, 0x7cb, 0, 0x7cf]
    Val parsed:  [0, 0x7cb, 0, 0x7cf]
    Key == Value: True
  Row 181:
    Key (hex):   0000000000000000cc070000000000000000000000000000d607000000000000
    Value (hex): 0000000000000000cc070000000000000000000000000000d607000000000000
    Key parsed:  [0, 0x7cc, 0, 0x7d6]
    Val parsed:  [0, 0x7cc, 0, 0x7d6]
    Key == Value: True
  Row 182:
    Key (hex):   0000000000000000cf070000000000000000000000000000c507000000000000
    Value (hex): 0000000000000000cf070000000000000000000000000000c507000000000000
    Key parsed:  [0, 0x7cf, 0, 0x7c5]
    Val parsed:  [0, 0x7cf, 0, 0x7c5]
    Key == Value: True
  Row 183:
    Key (hex):   0000000000000000d0070000000000000000000000000000d307000000000000
    Value (hex): 0000000000000000d0070000000000000000000000000000d307000000000000
    Key parsed:  [0, 0x7d0, 0, 0x7d3]
    Val parsed:  [0, 0x7d0, 0, 0x7d3]
    Key == Value: True
  Row 184:
    Key (hex):   0000000000000000d0070000000000000000000000000000d907000000000000
    Value (hex): 0000000000000000d0070000000000000000000000000000d907000000000000
    Key parsed:  [0, 0x7d0, 0, 0x7d9]
    Val parsed:  [0, 0x7d0, 0, 0x7d9]
    Key == Value: True
  Row 185:
    Key (hex):   0000000000000000d5070000000000000000000000000000df07000000000000
    Value (hex): 0000000000000000d5070000000000000000000000000000df07000000000000
    Key parsed:  [0, 0x7d5, 0, 0x7df]
    Val parsed:  [0, 0x7d5, 0, 0x7df]
    Key == Value: True
  Row 186:
    Key (hex):   0000000000000000d9070000000000000000000000000000da07000000000000
    Value (hex): 0000000000000000d9070000000000000000000000000000da07000000000000
    Key parsed:  [0, 0x7d9, 0, 0x7da]
    Val parsed:  [0, 0x7d9, 0, 0x7da]
    Key == Value: True
  Row 187:
    Key (hex):   0000000000000000e5070000000000000000000000000000f207000000000000
    Value (hex): 0000000000000000e5070000000000000000000000000000f207000000000000
    Key parsed:  [0, 0x7e5, 0, 0x7f2]
    Val parsed:  [0, 0x7e5, 0, 0x7f2]
    Key == Value: True
  Row 188:
    Key (hex):   0000000000000000e5070000000000000000000000000000fa07000000000000
    Value (hex): 0000000000000000e5070000000000000000000000000000fa07000000000000
    Key parsed:  [0, 0x7e5, 0, 0x7fa]
    Val parsed:  [0, 0x7e5, 0, 0x7fa]
    Key == Value: True
  Row 189:
    Key (hex):   0000000000000000e50700000000000000000000000000000508000000000000
    Value (hex): 0000000000000000e50700000000000000000000000000000508000000000000
    Key parsed:  [0, 0x7e5, 0, 0x805]
    Val parsed:  [0, 0x7e5, 0, 0x805]
    Key == Value: True
  Row 190:
    Key (hex):   0000000000000000e50700000000000000000000000000000608000000000000
    Value (hex): 0000000000000000e50700000000000000000000000000000608000000000000
    Key parsed:  [0, 0x7e5, 0, 0x806]
    Val parsed:  [0, 0x7e5, 0, 0x806]
    Key == Value: True
  Row 191:
    Key (hex):   0000000000000000e50700000000000000000000000000000808000000000000
    Value (hex): 0000000000000000e50700000000000000000000000000000808000000000000
    Key parsed:  [0, 0x7e5, 0, 0x808]
    Val parsed:  [0, 0x7e5, 0, 0x808]
    Key == Value: True
  Row 192:
    Key (hex):   0000000000000000e6070000000000000000000000000000eb07000000000000
    Value (hex): 0000000000000000e6070000000000000000000000000000eb07000000000000
    Key parsed:  [0, 0x7e6, 0, 0x7eb]
    Val parsed:  [0, 0x7e6, 0, 0x7eb]
    Key == Value: True
  Row 193:
    Key (hex):   0000000000000000e9070000000000000000000000000000e707000000000000
    Value (hex): 0000000000000000e9070000000000000000000000000000e707000000000000
    Key parsed:  [0, 0x7e9, 0, 0x7e7]
    Val parsed:  [0, 0x7e9, 0, 0x7e7]
    Key == Value: True
  Row 194:
    Key (hex):   0000000000000000e9070000000000000000000000000000fb07000000000000
    Value (hex): 0000000000000000e9070000000000000000000000000000fb07000000000000
    Key parsed:  [0, 0x7e9, 0, 0x7fb]
    Val parsed:  [0, 0x7e9, 0, 0x7fb]
    Key == Value: True
  Row 195:
    Key (hex):   0000000000000000e9070000000000000000000000000000fd07000000000000
    Value (hex): 0000000000000000e9070000000000000000000000000000fd07000000000000
    Key parsed:  [0, 0x7e9, 0, 0x7fd]
    Val parsed:  [0, 0x7e9, 0, 0x7fd]
    Key == Value: True
  Row 196:
    Key (hex):   0000000000000000e90700000000000000000000000000000708000000000000
    Value (hex): 0000000000000000e90700000000000000000000000000000708000000000000
    Key parsed:  [0, 0x7e9, 0, 0x807]
    Val parsed:  [0, 0x7e9, 0, 0x807]
    Key == Value: True
  Row 197:
    Key (hex):   0000000000000000ea070000000000000000000000000000e607000000000000
    Value (hex): 0000000000000000ea070000000000000000000000000000e607000000000000
    Key parsed:  [0, 0x7ea, 0, 0x7e6]
    Val parsed:  [0, 0x7ea, 0, 0x7e6]
    Key == Value: True
  Row 198:
    Key (hex):   0000000000000000ea070000000000000000000000000000e907000000000000
    Value (hex): 0000000000000000ea070000000000000000000000000000e907000000000000
    Key parsed:  [0, 0x7ea, 0, 0x7e9]
    Val parsed:  [0, 0x7ea, 0, 0x7e9]
    Key == Value: True
  Row 199:
    Key (hex):   0000000000000000ee070000000000000000000000000000f807000000000000
    Value (hex): 0000000000000000ee070000000000000000000000000000f807000000000000
    Key parsed:  [0, 0x7ee, 0, 0x7f8]
    Val parsed:  [0, 0x7ee, 0, 0x7f8]
    Key == Value: True
  Row 200:
    Key (hex):   0000000000000000f20700000000000000000000000000000408000000000000
    Value (hex): 0000000000000000f20700000000000000000000000000000408000000000000
    Key parsed:  [0, 0x7f2, 0, 0x804]
    Val parsed:  [0, 0x7f2, 0, 0x804]
    Key == Value: True
  Row 201:
    Key (hex):   0000000000000000f20700000000000000000000000000000d08000000000000
    Value (hex): 0000000000000000f20700000000000000000000000000000d08000000000000
    Key parsed:  [0, 0x7f2, 0, 0x80d]
    Val parsed:  [0, 0x7f2, 0, 0x80d]
    Key == Value: True
  Row 202:
    Key (hex):   0000000000000000f20700000000000000000000000000001a08000000000000
    Value (hex): 0000000000000000f20700000000000000000000000000001a08000000000000
    Key parsed:  [0, 0x7f2, 0, 0x81a]
    Val parsed:  [0, 0x7f2, 0, 0x81a]
    Key == Value: True
  Row 203:
    Key (hex):   0000000000000000f30700000000000000000000000000001c08000000000000
    Value (hex): 0000000000000000f30700000000000000000000000000001c08000000000000
    Key parsed:  [0, 0x7f3, 0, 0x81c]
    Val parsed:  [0, 0x7f3, 0, 0x81c]
    Key == Value: True
  Row 204:
    Key (hex):   0000000000000000f4070000000000000000000000000000f007000000000000
    Value (hex): 0000000000000000f4070000000000000000000000000000f007000000000000
    Key parsed:  [0, 0x7f4, 0, 0x7f0]
    Val parsed:  [0, 0x7f4, 0, 0x7f0]
    Key == Value: True
  Row 205:
    Key (hex):   0000000000000000f4070000000000000000000000000000f507000000000000
    Value (hex): 0000000000000000f4070000000000000000000000000000f507000000000000
    Key parsed:  [0, 0x7f4, 0, 0x7f5]
    Val parsed:  [0, 0x7f4, 0, 0x7f5]
    Key == Value: True
  Row 206:
    Key (hex):   0000000000000000f4070000000000000000000000000000fc07000000000000
    Value (hex): 0000000000000000f4070000000000000000000000000000fc07000000000000
    Key parsed:  [0, 0x7f4, 0, 0x7fc]
    Val parsed:  [0, 0x7f4, 0, 0x7fc]
    Key == Value: True
  Row 207:
    Key (hex):   0000000000000000fb070000000000000000000000000000ee07000000000000
    Value (hex): 0000000000000000fb070000000000000000000000000000ee07000000000000
    Key parsed:  [0, 0x7fb, 0, 0x7ee]
    Val parsed:  [0, 0x7fb, 0, 0x7ee]
    Key == Value: True
  Row 208:
    Key (hex):   000000000000000004080000000000000000000000000000ea07000000000000
    Value (hex): 000000000000000004080000000000000000000000000000ea07000000000000
    Key parsed:  [0, 0x804, 0, 0x7ea]
    Val parsed:  [0, 0x804, 0, 0x7ea]
    Key == Value: True
  Row 209:
    Key (hex):   0000000000000000040800000000000000000000000000001708000000000000
    Value (hex): 0000000000000000040800000000000000000000000000001708000000000000
    Key parsed:  [0, 0x804, 0, 0x817]
    Val parsed:  [0, 0x804, 0, 0x817]
    Key == Value: True
  Row 210:
    Key (hex):   0000000000000000050800000000000000000000000000001208000000000000
    Value (hex): 0000000000000000050800000000000000000000000000001208000000000000
    Key parsed:  [0, 0x805, 0, 0x812]
    Val parsed:  [0, 0x805, 0, 0x812]
    Key == Value: True
  Row 211:
    Key (hex):   000000000000000008080000000000000000000000000000f307000000000000
    Value (hex): 000000000000000008080000000000000000000000000000f307000000000000
    Key parsed:  [0, 0x808, 0, 0x7f3]
    Val parsed:  [0, 0x808, 0, 0x7f3]
    Key == Value: True
  Row 212:
    Key (hex):   00000000000000000d080000000000000000000000000000f407000000000000
    Value (hex): 00000000000000000d080000000000000000000000000000f407000000000000
    Key parsed:  [0, 0x80d, 0, 0x7f4]
    Val parsed:  [0, 0x80d, 0, 0x7f4]
    Key == Value: True
  Row 213:
    Key (hex):   00000000000000000d0800000000000000000000000000001d08000000000000
    Value (hex): 00000000000000000d0800000000000000000000000000001d08000000000000
    Key parsed:  [0, 0x80d, 0, 0x81d]
    Val parsed:  [0, 0x80d, 0, 0x81d]
    Key == Value: True
  Row 214:
    Key (hex):   0000000000000000120800000000000000000000000000001308000000000000
    Value (hex): 0000000000000000120800000000000000000000000000001308000000000000
    Key parsed:  [0, 0x812, 0, 0x813]
    Val parsed:  [0, 0x812, 0, 0x813]
    Key == Value: True
  Row 215:
    Key (hex):   0000000000000000130800000000000000000000000000001408000000000000
    Value (hex): 0000000000000000130800000000000000000000000000001408000000000000
    Key parsed:  [0, 0x813, 0, 0x814]
    Val parsed:  [0, 0x813, 0, 0x814]
    Key == Value: True
  Row 216:
    Key (hex):   0000000000000000140800000000000000000000000000000e08000000000000
    Value (hex): 0000000000000000140800000000000000000000000000000e08000000000000
    Key parsed:  [0, 0x814, 0, 0x80e]
    Val parsed:  [0, 0x814, 0, 0x80e]
    Key == Value: True
  Row 217:
    Key (hex):   00000000000000001a0800000000000000000000000000001e08000000000000
    Value (hex): 00000000000000001a0800000000000000000000000000001e08000000000000
    Key parsed:  [0, 0x81a, 0, 0x81e]
    Val parsed:  [0, 0x81a, 0, 0x81e]
    Key == Value: True
