timestamp_utc,source,oid,name,event
2026-05-19 19:58:11 UTC,MLog,0x73c,/testspecials/dir_gamma_666805/dir_data_621988,CREATE
2026-05-19 19:58:12 UTC,MLog,0x73e,/testspecials/dir_oscar_288048/dir_sync_959703/dir_alpha_459840/dir_index_771780,CREATE
2026-05-19 19:58:12 UTC,MLog,0x702,/testspecials,CREATE
2026-05-19 19:58:13 UTC,MLog,0x72c,/testspecials/dir_record_119518/dir_mike_657912/dir_sync_665841,CREATE
2026-05-19 19:58:13 UTC,MLog,0x72c,/testspecials/dir_record_119518/dir_mike_657912/dir_sync_665841,CREATE
2026-05-19 19:58:14 UTC,MLog,0x72b,/testspecials/dir_config_384571,CREATE
2026-05-19 19:58:14 UTC,MLog,0x741,OID 0x741,CREATE
2026-05-19 19:58:14 UTC,MLog,0x703,/testspecials/dir_record_119518,CREATE
2026-05-19 19:58:14 UTC,MLog,0x72b,/testspecials/dir_config_384571,CREATE
2026-05-19 19:58:15 UTC,MLog,0x73f,/testspecials/dir_oscar_288048/dir_sync_959703/dir_alpha_459840/dir_alpha_750125,CREATE
2026-05-19 19:58:15 UTC,MLog,0x73f,/testspecials/dir_oscar_288048/dir_sync_959703/dir_alpha_459840/dir_alpha_750125,CREATE
2026-05-19 19:58:16 UTC,MLog,0x72c,/testspecials/dir_record_119518/dir_mike_657912/dir_sync_665841,CREATE
2026-05-19 19:58:16 UTC,MLog,0x704,/testspecials/dir_record_119518/dir_delta_826049,RENAME
2026-05-19 19:58:16 UTC,MLog,0x73c,/testspecials/dir_gamma_666805/dir_data_621988,CREATE
2026-05-19 19:58:17 UTC,MLog,0x743,/testspecials/dir_record_119518/dir_mike_657912/dir_romeo_151065,CREATE
2026-05-19 19:58:17 UTC,MLog,0x732,/testspecials/dir_oscar_288048/dir_beta_718060,CREATE
2026-05-19 19:58:17 UTC,MLog,0x738,/testspecials/dir_oscar_738992,CREATE
2026-05-19 19:58:18 UTC,MLog,0x732,/testspecials/dir_oscar_288048/dir_beta_718060,CREATE
2026-05-19 19:58:18 UTC,MLog,0x73d,/testspecials/dir_gamma_666805/dir_data_621988/dir_cache_755834,CREATE
2026-05-19 19:58:18 UTC,MLog,0x706,/testspecials/dir_record_119518/dir_delta_826049/dir_index_393008,CREATE
2026-05-19 19:58:20 UTC,MLog,0x743,/testspecials/dir_record_119518/dir_mike_657912/dir_romeo_151065,CREATE
