seq,timestamp,action,path,name,oid,opcodes,record_count,plcn,image
854,2026-05-23T07:34:03.894Z,MOVE,/test/elvis_dir_papa_805353/elvis_dir_november_478580,xbpt_cache_temp_800486.csv,0x74d,DELETE_ROW DELETE_ROW INSERT_ROW INSERT_ROW,4,33995,win11refstestmftecmd.raw
855,2026-05-23T07:34:05.668Z,CREATE,/test/elvis_dir_record_449015,xbpt_foxtrot_lima_318386.tmp,0x74c,INSERT_ROW INSERT_ROW SET_OBJECT,3,33996,win11refstestmftecmd.raw
856,,STREAM_UPD,/test/elvis_dir_record_449015,,0x74c,UPDATE_STREAM,1,33997,win11refstestmftecmd.raw
857,,DELETE,/test/elvis_dir_papa_805353/elvis_dir_november_478580,,0x74d,DELETE_TABLE DELETE_ROW DELETE_ROW DELETE_TABLE,4,33998,win11refstestmftecmd.raw
858,2026-05-23T07:34:05.680Z,CREATE,/test/elvis_dir_papa_805353/elvis_dir_november_478580,xbpt_lima_victor_941030.cfg,0x74d,INSERT_ROW INSERT_ROW SET_OBJECT,3,33999,win11refstestmftecmd.raw
859,,STREAM_UPD,/test/elvis_dir_papa_805353/elvis_dir_november_478580,,0x74d,UPDATE_STREAM,1,34000,win11refstestmftecmd.raw
860,2026-05-23T07:34:05.684Z,CREATE,/test/elvis_dir_victor_783323,xbpt_november_quebec_999278.md,0x754,INSERT_ROW INSERT_ROW SET_OBJECT,3,34001,win11refstestmftecmd.raw
861,,STREAM_UPD,/test/elvis_dir_victor_783323,,0x754,UPDATE_STREAM,1,34002,win11refstestmftecmd.raw
862,2026-05-23T07:34:05.696Z,CREATE,/test/elvis_dir_papa_805353,xbpt_papa_victor_656146.log,0x762,INSERT_ROW INSERT_ROW SET_OBJECT,3,34003,win11refstestmftecmd.raw
863,,STREAM_UPD,/test/elvis_dir_papa_805353,,0x762,UPDATE_STREAM,1,34004,win11refstestmftecmd.raw
864,2026-05-23T07:34:05.736Z,CREATE,/test/elvis_dir_index_149423/elvis_dir_victor_121923,xbpt_hotel_mike_996142.cfg,0x76c,INSERT_ROW INSERT_ROW SET_OBJECT,3,34007,win11refstestmftecmd.raw
865,,STREAM_UPD,/test/elvis_dir_index_149423/elvis_dir_victor_121923,,0x76c,UPDATE_STREAM,1,34008,win11refstestmftecmd.raw
866,2026-05-23T07:34:02.030Z,MOVE,/test/elvis_dir_record_449015,xbpt_delta_config_202215.bin,0x74c,DELETE_ROW DELETE_ROW INSERT_ROW INSERT_ROW,4,34010,win11refstestmftecmd.raw
867,,STREAM_UPD,/test,,0x73f,UPDATE_STREAM,1,34012,win11refstestmftecmd.raw
868,2026-05-23T07:34:05.801Z,CREATE,/test/elvis_dir_papa_805353/elvis_dir_november_478580/elvis_dir_kilo_751807,elvis_dir_mike_825367,0x776,OPEN_TABLE_FROM SET_OBJECT INSERT_ROW INSERT_ROW INSERT_ROW INSERT_ROW,6,34013,win11refstestmftecmd.raw
869,2024-11-23T07:17:31.606Z,MOVE,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_zulu_984398,xbpt_zulu_whiskey_391283.tmp,0x755,DELETE_ROW DELETE_ROW INSERT_ROW INSERT_ROW,4,34014,win11refstestmftecmd.raw
870,,MODIFY,/test/elvis_dir_index_149423,,0x75f,FREE,1,34015,win11refstestmftecmd.raw
871,2026-05-23T07:34:05.829Z,CREATE,/test/elvis_dir_index_149423/elvis_dir_victor_121923/elvis_dir_hotel_670324,xbpt_zulu_audit_805568.ini,0x76d,INSERT_ROW INSERT_ROW SET_OBJECT,3,34016,win11refstestmftecmd.raw
872,,STREAM_UPD,/test/elvis_dir_index_149423/elvis_dir_victor_121923/elvis_dir_hotel_670324,,0x76d,UPDATE_STREAM,1,34017,win11refstestmftecmd.raw
873,,STREAM_UPD,/test/elvis_dir_record_449015/elvis_dir_tango_434284,,0x774,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,34019,win11refstestmftecmd.raw
874,2026-05-23T07:34:05.849Z,CREATE,/test/elvis_dir_papa_805353/elvis_dir_november_478580/elvis_dir_kilo_751807,xbpt_temp_backup_816270.cfg,0x776,INSERT_ROW INSERT_ROW SET_OBJECT,3,34021,win11refstestmftecmd.raw
875,,STREAM_UPD,/test/elvis_dir_papa_805353/elvis_dir_november_478580/elvis_dir_kilo_751807,,0x776,UPDATE_STREAM,1,34022,win11refstestmftecmd.raw
876,,ALLOCATE,/test,,0x73f,ALLOCATE,1,34023,win11refstestmftecmd.raw
877,,MODIFY,/test/elvis_dir_india_800575,,0x760,UPDATE_ROW,1,34024,win11refstestmftecmd.raw
878,,REPARENT,/test/elvis_dir_index_149423/elvis_dir_victor_121923/elvis_dir_hotel_670324/elvis_dir_output_358165/elvis_dir_oscar_874075,xbpt_oscar_output_507222.json,0x768,DELETE_ROW INSERT_ROW REPARENT_TABLE INSERT_ROW,4,34030,win11refstestmftecmd.raw
879,2026-05-23T07:34:05.925Z,CREATE,/test/elvis_dir_record_449015/elvis_dir_tango_434284/elvis_dir_record_864004,elvis_dir_record_864004,0x778,OPEN_TABLE_FROM SET_OBJECT INSERT_ROW INSERT_ROW INSERT_ROW INSERT_ROW,6,34031,win11refstestmftecmd.raw
880,,MODIFY,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_config_541148,,0x741,FREE,1,34032,win11refstestmftecmd.raw
881,,STREAM_UPD,/test/elvis_dir_india_800575,,0x760,UPDATE_STREAM,1,34033,win11refstestmftecmd.raw
882,,STREAM_UPD,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743,,0x744,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,34035,win11refstestmftecmd.raw
883,,REPARENT,/test/elvis_dir_papa_805353/elvis_dir_november_478580,xbpt_delta_index_661828.xml,0x74d,DELETE_ROW INSERT_ROW REPARENT_TABLE INSERT_ROW,4,34036,win11refstestmftecmd.raw
884,2026-05-23T07:34:05.974Z,CREATE,/test/elvis_dir_index_149423/elvis_dir_victor_121923/elvis_dir_hotel_670324,xbpt_cache_temp_298348.bak,0x76d,INSERT_ROW INSERT_ROW SET_OBJECT,3,34037,win11refstestmftecmd.raw
885,,STREAM_UPD,/test/elvis_dir_index_149423/elvis_dir_victor_121923/elvis_dir_hotel_670324,,0x76d,UPDATE_STREAM,1,34038,win11refstestmftecmd.raw
886,,MODIFY,/test/elvis_dir_record_449015,,0x74c,FREE,1,34041,win11refstestmftecmd.raw
887,,ALLOCATE,/test/elvis_dir_record_449015/elvis_dir_papa_104235,,0x75e,ALLOCATE,1,34044,win11refstestmftecmd.raw
888,,STREAM_UPD,/test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016,,0x743,UPDATE_STREAM,1,34045,win11refstestmftecmd.raw
889,2026-05-23T07:34:06.058Z,CREATE,/test,xbpt_marked_eveliselaurence_670394.txt,0x73f,INSERT_ROW INSERT_ROW SET_OBJECT,3,34048,win11refstestmftecmd.raw
890,2026-05-23T07:34:06.064Z,CREATE,/test/elvis_dir_india_800575,xbpt_large_2mb_report_507726.txt,0x760,INSERT_ROW INSERT_ROW SET_OBJECT,3,34049,win11refstestmftecmd.raw
891,,STREAM_UPD,/test/elvis_dir_india_800575,,0x760,UPDATE_STREAM,1,34050,win11refstestmftecmd.raw
892,2026-05-23T07:34:06.070Z,CREATE,/test/elvis_dir_record_449015/elvis_dir_lima_252141/elvis_dir_oscar_306778,xbpt_large_86mb_india_568540.txt,0x74e,INSERT_ROW INSERT_ROW SET_OBJECT,3,34051,win11refstestmftecmd.raw
893,,STREAM_UPD,/test/elvis_dir_record_449015/elvis_dir_lima_252141/elvis_dir_oscar_306778,,0x74e,UPDATE_STREAM,1,34052,win11refstestmftecmd.raw
894,2026-05-23T07:34:06.076Z,CREATE,/test/elvis_dir_record_449015/elvis_dir_lima_252141/elvis_dir_oscar_306778,xbpt_large_7mb_india_845613.txt,0x74e,INSERT_ROW INSERT_ROW SET_OBJECT,3,34053,win11refstestmftecmd.raw
895,,ALLOCATE,/test/elvis_dir_record_449015/elvis_dir_lima_252141/elvis_dir_oscar_306778,,0x74e,ALLOCATE ALLOCATE,2,34054,win11refstestmftecmd.raw
896,2026-05-23T07:34:06.082Z,CREATE,/test/elvis_dir_index_149423/elvis_dir_victor_121923,xbpt_large_5mb_romeo_293003.dat,0x76c,INSERT_ROW INSERT_ROW SET_OBJECT,3,34055,win11refstestmftecmd.raw
897,,STREAM_UPD,/test/elvis_dir_index_149423/elvis_dir_victor_121923,,0x76c,UPDATE_STREAM,1,34056,win11refstestmftecmd.raw
898,,STREAM_UPD,/test/elvis_dir_victor_783323,,0x754,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,34057,win11refstestmftecmd.raw
899,2026-05-23T07:34:06.090Z,CREATE,/test,xbpt_large_99mb_report_414178.tmp,0x73f,INSERT_ROW INSERT_ROW SET_OBJECT,3,34058,win11refstestmftecmd.raw
900,,STREAM_UPD,/test,,0x73f,UPDATE_STREAM,1,34059,win11refstestmftecmd.raw
901,,STREAM_UPD,/test/elvis_dir_record_449015,,0x74c,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,34060,win11refstestmftecmd.raw
902,,CONTAINER,,,,MOVE_CONTAINER,1,34077,win11refstestmftecmd.raw
903,2026-05-23T07:35:21.664Z,CREATE,,Change Journal,,INSERT_ROW INSERT_ROW SET_OBJECT,3,34098,win11refstestmftecmd.raw
904,,OP,,,,INSERT_ROW ALLOCATE ALLOCATE ALLOCATE ALLOCATE ALLOCATE ALLOCATE ALLOCATE ALLOCATE ALLOCATE ALLOCATE ALLOCATE ALLOCATE ALLOCATE ALLOCATE ALLOCATE ALLOCATE ALLOCATE ALLOCATE ALLOCATE ALLOCATE ALLOCATE ALLOCATE ALLOCATE ALLOCATE ALLOCATE ALLOCATE ALLOCATE ALLOCATE ALLOCATE ALLOCATE,31,34100,win11refstestmftecmd.raw
905,,ALLOCATE,,,,ALLOCATE ALLOCATE ALLOCATE ALLOCATE ALLOCATE ALLOCATE ALLOCATE ALLOCATE ALLOCATE ALLOCATE ALLOCATE ALLOCATE ALLOCATE ALLOCATE ALLOCATE ALLOCATE ALLOCATE ALLOCATE ALLOCATE ALLOCATE ALLOCATE ALLOCATE ALLOCATE ALLOCATE ALLOCATE ALLOCATE ALLOCATE ALLOCATE ALLOCATE ALLOCATE ALLOCATE ALLOCATE ALLOCATE,33,34101,win11refstestmftecmd.raw
906,,ALLOCATE,,,,ALLOCATE ALLOCATE ALLOCATE ALLOCATE ALLOCATE ALLOCATE ALLOCATE ALLOCATE ALLOCATE ALLOCATE ALLOCATE ALLOCATE ALLOCATE ALLOCATE ALLOCATE ALLOCATE ALLOCATE ALLOCATE ALLOCATE ALLOCATE ALLOCATE ALLOCATE ALLOCATE ALLOCATE ALLOCATE ALLOCATE ALLOCATE ALLOCATE ALLOCATE ALLOCATE ALLOCATE ALLOCATE ALLOCATE,33,34102,win11refstestmftecmd.raw
907,,ALLOCATE,,,,ALLOCATE ALLOCATE ALLOCATE ALLOCATE ALLOCATE ALLOCATE,6,34103,win11refstestmftecmd.raw
908,2026-05-23T07:38:44.286Z,CREATE,/test2,test2,0x779,OPEN_TABLE_FROM SET_OBJECT INSERT_ROW INSERT_ROW INSERT_ROW INSERT_ROW,6,34104,win11refstestmftecmd.raw
909,,ALLOCATE,/test2,,0x779,ALLOCATE,1,34106,win11refstestmftecmd.raw
910,2026-05-23T07:38:44.455Z,CREATE,/test2/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_603462,elvis_dir_zulu_323770,0x77a,OPEN_TABLE_FROM SET_OBJECT INSERT_ROW INSERT_ROW INSERT_ROW INSERT_ROW,6,34107,win11refstestmftecmd.raw
911,2026-05-23T07:38:44.455Z,RENAME,/test2,elvis_dir_zulu_323770,0x779,DELETE_ROW DELETE_ROW INSERT_ROW INSERT_ROW,4,34108,win11refstestmftecmd.raw
912,2026-05-23T07:38:44.471Z,CREATE,/test2/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_603462,xbpt_yankee_archive_557245.md,0x77a,INSERT_ROW INSERT_ROW SET_OBJECT,3,34109,win11refstestmftecmd.raw
913,,STREAM_UPD,/test2/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_603462,,0x77a,UPDATE_STREAM,1,34110,win11refstestmftecmd.raw
914,,STREAM_UPD,/test2,,0x779,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,34111,win11refstestmftecmd.raw
915,,MODIFY,/test2/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_603462,,0x77a,FREE,1,34112,win11refstestmftecmd.raw
916,2026-05-23T07:38:44.489Z,CREATE,/test2/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_603462,xbpt_whiskey_mike_200124.xml,0x77a,INSERT_ROW INSERT_ROW SET_OBJECT,3,34113,win11refstestmftecmd.raw
917,,STREAM_UPD,/test2/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_603462,,0x77a,UPDATE_STREAM,1,34114,win11refstestmftecmd.raw
918,,STREAM_UPD,/test2,,0x779,UPDATE_STREAM,1,34115,win11refstestmftecmd.raw
919,,ALLOCATE,/test2/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_603462,,0x77a,ALLOCATE,1,34118,win11refstestmftecmd.raw
920,,MODIFY,/test2,,0x779,FREE,1,34119,win11refstestmftecmd.raw
921,,DELETE,/test2/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_603462,,0x77a,DELETE_TABLE DELETE_ROW DELETE_ROW DELETE_TABLE,4,34120,win11refstestmftecmd.raw
922,,STREAM_UPD,/test2/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_603462,,0x77a,UPDATE_STREAM,1,34121,win11refstestmftecmd.raw
923,2026-05-23T07:38:44.616Z,CREATE,/test2,xbpt_symlink_record_442168.lnk,0x779,INSERT_ROW INSERT_ROW SET_OBJECT,3,34124,win11refstestmftecmd.raw
924,2026-05-23T07:38:44.656Z,CREATE,/test2/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_config_541148,elvis_dir_audit_423251,0x77b,OPEN_TABLE_FROM SET_OBJECT INSERT_ROW INSERT_ROW INSERT_ROW INSERT_ROW,6,34126,win11refstestmftecmd.raw
925,,ALLOCATE,/test2/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_603462,,0x77a,ALLOCATE,1,34127,win11refstestmftecmd.raw
926,,STREAM_UPD,/test2,,0x779,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,34129,win11refstestmftecmd.raw
927,,REPARENT,/test2,xbpt_config_mike_938926.log,0x779,DELETE_ROW INSERT_ROW REPARENT_TABLE INSERT_ROW,4,34130,win11refstestmftecmd.raw
928,,MODIFY,/test2/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_603462,,0x77a,FREE,1,34131,win11refstestmftecmd.raw
929,,MODIFY,/test2/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_603462,,0x77a,FREE,1,34132,win11refstestmftecmd.raw
930,2026-05-23T07:38:44.716Z,CREATE,/test2/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_603462,xbpt_temp_whiskey_187024.dat,0x77a,INSERT_ROW INSERT_ROW SET_OBJECT,3,34133,win11refstestmftecmd.raw
931,,STREAM_UPD,/test2/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_603462,,0x77a,UPDATE_STREAM,1,34134,win11refstestmftecmd.raw
932,2026-05-23T07:38:44.730Z,CREATE,/test2/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_603462,xbpt_delta_index_269434.cfg,0x77a,INSERT_ROW INSERT_ROW SET_OBJECT,3,34136,win11refstestmftecmd.raw
933,,STREAM_UPD,/test2/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_603462,,0x77a,UPDATE_STREAM,1,34137,win11refstestmftecmd.raw
934,,STREAM_UPD,/test2,,0x779,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,34138,win11refstestmftecmd.raw
935,2026-05-23T07:38:44.746Z,CREATE,/test2/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_603462,xbpt_alpha_yankee_153471.txt,0x77a,INSERT_ROW INSERT_ROW SET_OBJECT,3,34139,win11refstestmftecmd.raw
936,,STREAM_UPD,/test2/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_603462,,0x77a,UPDATE_STREAM,1,34140,win11refstestmftecmd.raw
937,,STREAM_UPD,/test2/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_config_541148,,0x77b,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,34141,win11refstestmftecmd.raw
938,,MODIFY,/test2/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_603462,,0x77a,FREE,1,34142,win11refstestmftecmd.raw
939,,ALLOCATE,/test2,,0x779,ALLOCATE,1,34144,win11refstestmftecmd.raw
940,,MODIFY,/test2/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_config_541148,,0x77b,UPDATE_ROW,1,34146,win11refstestmftecmd.raw
941,,STREAM_UPD,/test2/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_config_541148,,0x77b,UPDATE_STREAM,1,34147,win11refstestmftecmd.raw
942,2024-08-15T07:16:05.110Z,MOVE,/test2,xbpt_foxtrot_quebec_889096.dat,0x779,DELETE_ROW DELETE_ROW INSERT_ROW INSERT_ROW,4,34150,win11refstestmftecmd.raw
943,,STREAM_UPD,/test2/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_603462,,0x77a,UPDATE_STREAM,1,34151,win11refstestmftecmd.raw
944,,STREAM_UPD,/test2/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_config_541148,,0x77b,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,34155,win11refstestmftecmd.raw
945,2026-05-23T07:38:44.899Z,CREATE,/test2/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_603462,xbpt_archive_uniform_901294.cfg,0x77a,INSERT_ROW INSERT_ROW SET_OBJECT,3,34156,win11refstestmftecmd.raw
946,,STREAM_UPD,/test2/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_603462,,0x77a,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,34157,win11refstestmftecmd.raw
947,2026-05-23T07:38:44.907Z,CREATE,/test2/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016,elvis_dir_romeo_944038,0x77d,OPEN_TABLE_FROM SET_OBJECT INSERT_ROW INSERT_ROW INSERT_ROW INSERT_ROW,6,34159,win11refstestmftecmd.raw
948,,ALLOCATE,/test2/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_config_541148,,0x77b,ALLOCATE,1,34160,win11refstestmftecmd.raw
949,2026-05-23T07:38:44.933Z,CREATE,/test2/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016,xbpt_whiskey_archive_229625.tmp,0x77d,INSERT_ROW INSERT_ROW SET_OBJECT,3,34161,win11refstestmftecmd.raw
950,,STREAM_UPD,/test2/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016,,0x77d,UPDATE_STREAM,1,34162,win11refstestmftecmd.raw
951,,ALLOCATE,/test2/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_config_541148,,0x77b,ALLOCATE,1,34164,win11refstestmftecmd.raw
952,2026-05-23T07:38:44.987Z,CREATE,/test2/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_603462,xbpt_yankee_gamma_631547.txt,0x77a,INSERT_ROW INSERT_ROW SET_OBJECT,3,34165,win11refstestmftecmd.raw
953,,STREAM_UPD,/test2/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_603462,,0x77a,UPDATE_STREAM,1,34166,win11refstestmftecmd.raw
954,2026-05-23T07:38:44.992Z,CREATE,/test2/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743,elvis_dir_hotel_463298,0x77e,OPEN_TABLE_FROM SET_OBJECT INSERT_ROW INSERT_ROW INSERT_ROW INSERT_ROW,6,34167,win11refstestmftecmd.raw
955,2026-05-23T07:38:44.996Z,CREATE,/test2/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016,xbpt_data_output_207912.ini,0x77d,INSERT_ROW INSERT_ROW SET_OBJECT,3,34168,win11refstestmftecmd.raw
956,,STREAM_UPD,/test2/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016,,0x77d,UPDATE_STREAM,1,34169,win11refstestmftecmd.raw
957,,STREAM_UPD,/test2,,0x779,UPDATE_STREAM,1,34170,win11refstestmftecmd.raw
958,,STREAM_UPD,/test2/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743,,0x77e,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,34172,win11refstestmftecmd.raw
959,,ALLOCATE,/test2/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_config_541148,,0x77b,ALLOCATE,1,34173,win11refstestmftecmd.raw
960,,STREAM_UPD,/test2/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_config_541148,,0x77b,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,34175,win11refstestmftecmd.raw
961,,STREAM_UPD,/test2/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_603462,,0x77a,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,34177,win11refstestmftecmd.raw
962,,ALLOCATE,/test2,,0x779,ALLOCATE,1,34179,win11refstestmftecmd.raw
963,2026-05-23T07:38:45.091Z,CREATE,/test2/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016,xbpt_romeo_temp_949964.dat,0x77d,INSERT_ROW INSERT_ROW SET_OBJECT,3,34180,win11refstestmftecmd.raw
964,,STREAM_UPD,/test2/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016,,0x77d,UPDATE_STREAM,1,34181,win11refstestmftecmd.raw
965,2026-05-23T07:38:45.099Z,CREATE,OID 0x780,elvis_dir_index_768455,0x780,OPEN_TABLE_FROM SET_OBJECT INSERT_ROW INSERT_ROW INSERT_ROW INSERT_ROW,6,34182,win11refstestmftecmd.raw
966,,DELETE,/test2/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_config_541148,,0x77b,DELETE_TABLE DELETE_ROW DELETE_ROW DELETE_TABLE,4,34184,win11refstestmftecmd.raw
967,,STREAM_UPD,/test2,,0x779,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,34185,win11refstestmftecmd.raw
968,,ENTRY_REMOVE,/test2,,0x779,DELETE_ROW DELETE_ROW DELETE_ROW,3,34186,win11refstestmftecmd.raw
969,,STREAM_UPD,/test2,,0x779,UPDATE_STREAM,1,34187,win11refstestmftecmd.raw
970,2026-05-23T07:38:45.143Z,CREATE,/test2/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_603462/elvis_dir_quebec_218899,xbpt_record_kilo_574610.bak,0x77f,INSERT_ROW INSERT_ROW SET_OBJECT,3,34188,win11refstestmftecmd.raw
971,,STREAM_UPD,/test2/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_603462/elvis_dir_quebec_218899,,0x77f,UPDATE_STREAM,1,34189,win11refstestmftecmd.raw
972,,ALLOCATE,/test2/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_config_541148,,0x77b,ALLOCATE,1,34191,win11refstestmftecmd.raw
973,,ALLOCATE,/test2/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_config_541148,,0x77b,ALLOCATE,1,34193,win11refstestmftecmd.raw
974,2026-05-23T07:38:45.133Z,MOVE,/test2/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743,elvis_dir_sierra_471343,0x77e,DELETE_ROW DELETE_ROW INSERT_ROW INSERT_ROW SET_PARENT_ID,5,34196,win11refstestmftecmd.raw
975,2026-05-23T07:38:45.262Z,CREATE,/test2,xbpt_data_gamma_192767.txt,0x779,INSERT_ROW INSERT_ROW SET_OBJECT,3,34198,win11refstestmftecmd.raw
976,,STREAM_UPD,/test2,,0x779,UPDATE_STREAM,1,34199,win11refstestmftecmd.raw
977,2026-05-23T07:38:45.313Z,CREATE,/test2/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_config_541148,xbpt_foxtrot_quebec_860396.cfg,0x77b,INSERT_ROW INSERT_ROW SET_OBJECT,3,34201,win11refstestmftecmd.raw
978,,STREAM_UPD,/test2/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_config_541148,,0x77b,UPDATE_STREAM,1,34202,win11refstestmftecmd.raw
